InFile	OutFile
Mean_cell_volume-42A..11_Other_Laboratory_tests-1001400153	TBD
Lithium_level_therapeutic-44vE.00_Lithium_levels-1001400039	TBD
[D]Numbness-R020600_Other_Laboratory_tests-1001400153	TBD
Goitre_NOS-C00z.00_Other_Laboratory_tests-1001400153	TBD
Excessive_granulation_tissue-M215000_Other_Laboratory_tests-1001400153	TBD
Serum_phosphate_level_abnormal-44I9100_Serum_electrolytes-1001400238	TBD
Serum_VLDL_cholesterol_level-44P7.00_Other_Laboratory_tests-1001400153	TBD
Blood_in_urine_-_haematuria-1A45.00_Other_Laboratory_tests-1001400153	TBD
Costochondral_joint_syndrome-N336.11_Other_Laboratory_tests-1001400153	TBD
Mucopolysaccharide_level-4Q82.00_Other_Biochemistry_tests-1001400276	TBD
Mouth_ulcer-J082.11_Other_Laboratory_tests-1001400153	TBD
Weight_symptom-162..00_Other_Laboratory_tests-1001400153	TBD
Hyperkalaemia-C367.00_Other_Laboratory_tests-1001400153	TBD
Throat_infection_-_pharyngitis-H02..13_Other_Laboratory_tests-1001400153	TBD
Sero_negative_arthritis-N04y100_Other_Laboratory_tests-1001400153	TBD
Acute_lymphadenitis_of_face,_head_and_neck-M043.00_Other_Laboratory_tests-1001400153	TBD
Serum_total_lactate_dehydrogenase_level-44H6.12_Cardiac_enzymes-1001400236	TBD
Egg_white_RAST_test-43lF.00_Other_Laboratory_tests-1001400153	TBD
Osteoarthritis_NOS,_of_the_lower_leg-N05z600_Other_Laboratory_tests-1001400153	TBD
Malignant_neoplasm_of_prostate-B46..00_Other_Laboratory_tests-1001400153	TBD
Coxsackie_virus-A792.00_Other_Laboratory_tests-1001400153	TBD
Streptococcal_tonsillitis-A340300_Other_Laboratory_tests-1001400153	TBD
Peak_expiratory_flow_rate_after_exercise-3395100_PF_current-1001400210	TBD
120_minute_plasma_glucose_level-44g6.00_Other_Laboratory_tests-1001400153	TBD
Cardiovascular_symptoms-18...00_Other_Lab_Result_Information-1001400329	NULL
Diphtheria_antibody_level-43eN.00_Other_Laboratory_tests-1001400153	TBD
Tetanus_IgG_level-43eg.00_Other_Laboratory_tests-1001400153	TBD
Intramuscular_injection_of_vitamin_B12-7L18500_Other_Laboratory_tests-1001400153	TBD
General_anaesthetic-7M32.00_Other_Laboratory_tests-1001400153	TBD
Serum_lactate-44D5.00_Other_Laboratory_tests-1001400153	TBD
Fibrinogen_level-42Qn.00_Other_Laboratory_tests-1001400153	TBD
APTT_-_reference-42Qw.00_Other_Laboratory_tests-1001400153	TBD
Insulin_antibody_level-43Gk.00_Other_Laboratory_tests-1001400153	TBD
Asthma_screening-68C3.00_Other_Laboratory_tests-1001400153	TBD
Other_combined_vaccination_NOS-65MZ.00_Other_Laboratory_tests-1001400153	TBD
Asthma_monitoring-663..11_PF_best_ever-1001400206	TBD
Vitamin_B12_level-44Lc.00_Other_Laboratory_tests-1001400153	TBD
Blood_oxygen_level_normal-44Y4000_Other_Laboratory_tests-1001400153	TBD
Schistosomal_antibody_level-43g8.00_Other_Laboratory_tests-1001400153	TBD
Serum_globulin-44M5.00_Other_Laboratory_tests-1001400153	Globulin
Packed_cell_volume-4257.00_Other_Laboratory_tests-1001400153	TBD
Plasma_tyrosine_level-44kG.00_Other_Laboratory_tests-1001400153	TBD
O_Over_E_-_oedema_NOS-22CZ.00_Jugular_Venous_Pressure-1001400267	TBD
Serum_haptoglobin_screen-44CE.00_Other_Laboratory_tests-1001400153	TBD
Other_nose_injuries-SK10500_Other_Laboratory_tests-1001400153	TBD
Asthma_monitoring-663..11_PF_predicted-1001400208	TBD
Arterial_embolism_and_thrombosis_NOS-G74z.00_Other_Laboratory_tests-1001400153	TBD
Oedema_NOS-183Z.00_Jugular_Venous_Pressure-1001400267	TBD
Sacroiliitis_NEC-N102.00_Other_Laboratory_tests-1001400153	TBD
Capillary_oxygen_saturation-44YF.11_Other_Laboratory_tests-1001400153	TBD
FEV1_Over_FVC_ratio_after_bronchodilator-339m.00_PF_current-1001400210	TBD
Peripheral_blood_oxygen_saturation_on_room_air_at_rest-44YA100_Other_Laboratory_tests-1001400153	TBD
Blood_glucose_range_before_lunch-44TJ300_Blood_glucose-1001400067	NULL
Parathyroid_antibody_level-43a8.00_Other_Laboratory_tests-1001400153	TBD
Fluid_sample_cholesterol_level-4I3O.00_Other_Laboratory_tests-1001400153	TBD
Urine_total_protein-46N3.00_Other_Laboratory_tests-1001400153	TBD
Drinks_occasionally-1362.12_Other_Laboratory_tests-1001400153	TBD
Plasma_beta_2_microglobulin_level-44CG.00_Other_Laboratory_tests-1001400153	TBD
[D]Sputum_abnormal_-_colour-R064100_Other_Laboratory_tests-1001400153	TBD
Diagnostic_fibreoptic_endoscopy_&_biopsy_of_upper_GI_tract-761F000_Other_Laboratory_tests-1001400153	TBD
Benign_postural_proteinuria-K136.00_Other_Laboratory_tests-1001400153	TBD
Skin_irritation-M18z.11_Other_Laboratory_tests-1001400153	TBD
Cardiac_disease_monitoring-662..00_Other_Laboratory_tests-1001400153	TBD
Correction_of_tetralogy_of_Fallot_NOS-7902z00_Other_Laboratory_tests-1001400153	TBD
Rubella_vaccination-65B..00_Other_Laboratory_tests-1001400153	TBD
Serum_apolipoprotein_B_level-44c4.00_Other_Laboratory_tests-1001400153	TBD
Other_bile_duct_disorder_NOS-J66yz00_Other_Laboratory_tests-1001400153	TBD
Serum_apolipoprotein_A-I_level-44c2.00_Other_Laboratory_tests-1001400153	TBD
Unspecified_degenerated_condition_of_globe_of_eye-F404000_Other_Laboratory_tests-1001400153	TBD
Other_intestinal_malabsorption-J69y.00_Other_Laboratory_tests-1001400153	TBD
Coombs_test-437..11_Other_Laboratory_tests-1001400153	TBD
O_Over_E_-_testicular_swelling-2654.00_Other_Laboratory_tests-1001400153	TBD
MRI_scan_normal-5692.11_Other_Laboratory_tests-1001400153	TBD
Anti-gliadin_IgG_level-43mA.00_Other_Laboratory_tests-1001400153	TBD
Pancreolauryl_T_Over_K_ratio-46g1.00_Other_Laboratory_tests-1001400153	TBD
Excision_of_sebaceous_cyst_NEC-7G03700_Other_Laboratory_tests-1001400153	TBD
Other_back_injuries-SK11400_Other_Laboratory_tests-1001400153	TBD
Biopsy_of_lesion_of_unspecified_organ-7L1L000_Other_Laboratory_tests-1001400153	TBD
Hormone_level-4Q2..00_Other_Laboratory_tests-1001400153	TBD
Haematology-42...00_Other_Lab_Result_Information-1001400329	NULL
O_Over_E_-_BP_reading_low-2462.00_Other_Laboratory_tests-1001400153	TBD
Sample_sent_to_lab._for_test-414..00_Other_Lab_Result_Information-1001400329	TBD
90_minute_plasma_cortisol_level-4489.00_Serum_cortisol-1001400242	TBD
Laboratory_procedure_performed-412..00_Other_Lab_Result_Information-1001400329	TBD
150_minute_plasma_cortisol_level-448B.00_Serum_cortisol-1001400242	TBD
Chronic_kidney_disease_screening-68D1.11_Other_Lab_Result_Information-1001400329	TBD
Thyroid_hormone_tests-442..00_Other_Lab_Result_Information-1001400329	TBD
Urine_exam._-_general_NOS-461Z.00_Other_Lab_Result_Information-1001400329	TBD
180_minute_plasma_cortisol_level-448C.00_Serum_cortisol-1001400242	TBD
Serum_electrolytes_NOS-44IZ.00_Other_Lab_Result_Information-1001400329	TBD
Serum_17-B-oestriol_level_normal-4464000_Other_Lab_Result_Information-1001400329	TBD
120_minute_plasma_cortisol_level-448A.00_Serum_cortisol-1001400242	TBD
Pneumonia_due_to_respiratory_syncytial_virus-H201.00_Other_Laboratory_tests-1001400153	TBD
Vitamin_B1_deficiency-C25..11_Other_Laboratory_tests-1001400153	TBD
Endocervicitis_unspecified-K420100_Other_Laboratory_tests-1001400153	TBD
Other_vitamin_B12_deficiency_anaemia_NOS-D011z00_Other_Laboratory_tests-1001400153	TBD
Electroconvulsive_therapy-7064.00_Other_Laboratory_tests-1001400153	TBD
Influenza-H27..00_Other_Laboratory_tests-1001400153	TBD
Other_specified_viral_hepatitis_without_coma-A705.00_Other_Laboratory_tests-1001400153	TBD
Mobility_-_social_functioning-13C..00_Other_Laboratory_tests-1001400153	TBD
Blood_erythrocyte_PBG_deaminase_level-44Cc.00_Other_Laboratory_tests-1001400153	TBD
120_minute_plasma_FSH_level-443M.00_Follicle_Stimulating_Hormone-1001400014	TBD
Serum_hydroxyproline_level-44Sa.00_Serum_amino-acids-1001400184	TBD
Urine_ketamine_level-46Qu.00_Urine_Biochemistry-1001400250	TBD
Vaginal_vault_smear_repeat_at_12_months-4KK1.00_Other_Laboratory_tests-1001400153	TBD
Time_trade_off_analysis-ZRqR.00_Other_Lab_Result_Information-1001400329	TBD
Unspecified_nature_neoplasm-BA...00_Other_Lab_Result_Information-1001400329	NULL
Clark_melanoma_level_2-4M71.00_Other_Laboratory_tests-1001400153	TBD
Abstinence_history-13r..00_Other_Lab_Result_Information-1001400329	TBD
Downs_screen_-_blood_test-62U..00_Other_Lab_Result_Information-1001400329	TBD
Patient_pregnant-62...00_Other_Lab_Result_Information-1001400329	NULL
Prostate_specific_antigen-43Z2.00_Other_Biochemistry_tests-1001400276	TBD
Birth_length-638..00_Other_Lab_Result_Information-1001400329	TBD
Serum_phenylalanine_normal-44S3.00_Serum_amino-acids-1001400184	TBD
Stab_cell_count-42J5.11_Neutrophil_count-1001400053	TBD
Free_T3_level-4425.00_Free_Thyroxine-1001400266	TBD
Serum_albumin-44M4.00_Urine_microalbumin-1001400311	TBD
Urine_free_testost.24_hr.assay-46K8.00_Urine_Biochemistry-1001400250	TBD
FEV1_Over_FVC_percent-339R.00_Forced_Vital_Capacity-1001400262	TBD
Glutathione_peroxidase_level-4Q96.00_Other_Biochemistry_tests-1001400276	TBD
Blood_(WBC)_screen_for_Sandhoff_disease-44tB.00_Other_Laboratory_tests-1001400153	TBD
Plasma_vitamin_B12_level-44Le.00_B12_Levels-1001400008	TBD
Phenylalanine-_serum-44S..11_Serum_amino-acids-1001400184	TBD
Serum_pro-brain_natriuretic_peptide_level-44AP.00_Other_Biochemistry_tests-1001400276	TBD
Serial_peak_expiratory_flow_rate-339g.00_Respiratory_Rate-1001400274	TBD
Urine_creatinine-46M7.00_Other_Lab_Result_Information-1001400329	TBD
Luteinising_hormone-4433.12_Other_Lab_Result_Information-1001400329	TBD
Serum_free-total_prostate_specific_antigen_ratio-43ZC000_Prostate_specific_antigen-1001400141	TBD
Immunoglobulin_A-43J5.11_Other_Lab_Result_Information-1001400329	TBD
Serum_magnesium_adjusted_level-44Lk000_Blood_trace_elements_Over_vitamins-1001400249	TBD
Free_testosterone_level-4Q2E.00_Other_Laboratory_tests-1001400153	TBD
Corrected_serum_creatinine_level-44JD.00_Other_Laboratory_tests-1001400153	TBD
New_patient_screen_admin.-9OW..00_Other_Laboratory_tests-1001400153	TBD
Plasma_proline_level-44kB.00_Serum_amino-acids-1001400184	TBD
Serum_nicotinic_acid-44L6.00_Blood_trace_elements_Over_vitamins-1001400249	TBD
Plasma_threonine_level-44kE.00_Serum_amino-acids-1001400184	TBD
Sweat_potassium_level-4I46.00_Other_Laboratory_tests-1001400153	TBD
Fluid_sample_potassium-4I34.00_Other_Laboratory_tests-1001400153	TBD
Fluid_sample_volume-4I31.00_Other_Laboratory_tests-1001400153	TBD
Haemat._test_request_-not_done-4216.00_Other_Laboratory_tests-1001400153	TBD
Schumm's_test-42Y7.00_Other_Laboratory_tests-1001400153	TBD
Serum_amino-acids_abnormal-44S2.00_Serum_amino-acids-1001400184	TBD
Fluid_sample_chloride-4I35.00_Other_Laboratory_tests-1001400153	TBD
Red_blood_cell_free_protoporphyrin_concentration-44Zf.00_Other_Laboratory_tests-1001400153	TBD
Feels_hot_Over_feverish-1652.00_Temperature-1001400275	TBD
Urine_N-telopeptide-creatinine_ratio-46gx.00_Other_Laboratory_tests-1001400153	TBD
Red_blood_cell_zinc_protoporphyrin_concentration-44ZM000_Other_Biochemistry_tests-1001400276	TBD
Serum_appearance-4I6..00_Other_Laboratory_tests-1001400153	TBD
Combined_B12_and_folate_deficiency_anaemia-D013000_Other_Lab_Result_Information-1001400329	TBD
Renal_function_monitoring-8A6..00_Other_Lab_Result_Information-1001400329	TBD
Gastric_lavage_aspirate_sample-4I26.00_Other_Laboratory_tests-1001400153	TBD
11B-OH_aetiocholanolone_level-46Lb.00_Urine_Biochemistry-1001400250	TBD
Urine_tetrahydrocortisone_level-46Li.00_Urine_Biochemistry-1001400250	TBD
Aetiocholanolone_excretion-4Q2c.00_Other_Laboratory_tests-1001400153	TBD
Fluid_sample_lipase-4I3H.00_Other_Laboratory_tests-1001400153	TBD
11_betahydroxy_androsterone_excretion-4Q2b.00_Other_Laboratory_tests-1001400153	TBD
Tetrahydro-11-deoxycortisol_excretion-46LX.00_Urine_Biochemistry-1001400250	TBD
Tetrahydrocortisol_level-4Q2G.00_Other_Laboratory_tests-1001400153	TBD
Urine_oestrogen_24_hour_assay-46K3.00_Urine_Biochemistry-1001400250	TBD
24_hour_tetrahydrocorticosterone_excretion-46Ld.00_Urine_Biochemistry-1001400250	TBD
Pregnanetriol_titre_-_urine-46J5.11_Urine_Biochemistry-1001400250	TBD
Depot_contraceptive_NOS-61BZ.00_PF_current-1001400210	TBD
Asthma_limiting_activities-663P.00_PF_current-1001400210	TBD
Peak_expiratory_flow_rate_monitoring_using_diary-66YY.00_PF_current-1001400210	TBD
Peak_flow_rate_after_bronchodilation-339B.00_PF_last_attack_before_nebuliser-1001400202	TBD
Asthma_not_disturbing_sleep-663O.00_PF_current-1001400210	TBD
IHD_-_Ischaemic_heart_disease-G3...13_Forced_Expiratory_Volume_in_1_sec-1001400260	NULL
Light_smoker_-_1-9_cigs_Over_day-1373.00_PF_current-1001400210	TBD
Asthma_not_limiting_activities-663Q.00_PF_current-1001400210	TBD
Serum_cystatin_C_level-44ZX000_Other_Biochemistry_tests-1001400276	TBD
Hay_fever_-_pollens-H170.11_PF_current-1001400210	TBD
Genotype-4L1..00_Other_Laboratory_tests-1001400153	TBD
Genetic_observations-4L...00_Other_Laboratory_tests-1001400153	NULL
Biochemical_ratio-44l..00_Other_Laboratory_tests-1001400153	TBD
GFR_calculated_abbreviated_MDRD-451E.00_Fasting_glucose-1001400139	TBD
FEV1_Over_FVC_percent-339R.00_Transfer_Co-efficient_for_CO-1001400268	TBD
Serum_progesterone-4463.00_Other_Lab_Result_Information-1001400329	TBD
Additional_biochemical_ratios-44lz.00_Other_Biochemistry_tests-1001400276	TBD
Vitamin_D_deficiency_monitoring_administration-9mP..00_Other_Lab_Result_Information-1001400329	TBD
Serum_total_HCG_level-44Z3.00_Other_Lab_Result_Information-1001400329	TBD
Serum_fasting_total_cholesterol-44PK.00_Other_Lab_Result_Information-1001400329	TBD
Serum_oestriol_level-4444.00_Other_Lab_Result_Information-1001400329	TBD
Urine_microscopy-_epith._casts-46E2.00_Other_Lab_Result_Information-1001400329	TBD
Percentage_cell_count-42b..00_Other_Lab_Result_Information-1001400329	TBD
Last_menstrual_period_-1st_day-1513.00_Other_Lab_Result_Information-1001400329	TBD
Serum_total_cholesterol_level-44PJ.00_Other_Lab_Result_Information-1001400329	TBD
Serum_cholesterol_studies-44P9.00_Other_Lab_Result_Information-1001400329	TBD
Serum_vitamin_D2_level-44Lg.00_Other_Lab_Result_Information-1001400329	TBD
Lab._test_result_abnormal-419..00_Other_Lab_Result_Information-1001400329	TBD
Point_of_care_D-dimer_assay_positive-42g3.00_Other_Lab_Result_Information-1001400329	TBD
Expected_FEV1-339P.00_PF_current-1001400210	TBD
Lung_vital_capacity-3386.00_FEV1_Over_FVC-1001400261	TBD
Current_smoker-137R.00_PF_last_attack_before_nebuliser-1001400202	TBD
Inhaler_technique_observed-6637.00_PF_last_attack_before_nebuliser-1001400202	TBD
Inhaler_technique_-_good-663H.00_PF_last_attack_before_nebuliser-1001400202	TBD
Extrasystoles-G576011_Other_Laboratory_tests-1001400153	TBD
Additional_nucleic_acid_detection-43w..00_Other_Laboratory_tests-1001400153	TBD
Plasma_amylase_level-44CT.00_Other_Laboratory_tests-1001400153	TBD
Thyroid_function_tests-442..13_Other_Lab_Result_Information-1001400329	TBD
Cardiac_enzymes-44H..00_Other_Lab_Result_Information-1001400329	TBD
Hypertensive_heart_disease-G21..00_Serum_cholesterol-1001400017	TBD
Liver_function_tests_-_general-44D..00_Other_Lab_Result_Information-1001400329	TBD
Blood_haematinic_levels-42d..00_Other_Lab_Result_Information-1001400329	TBD
Serum_globulin-44M5.00_Other_Lab_Result_Information-1001400329	TBD
Gastrointestinal_hormone_study-449J.00_Gastrointestinal_hormones-1001400224	TBD
Tissue_viability_assessment-38C5.00_Other_Lab_Result_Information-1001400329	TBD
Plasma_troponin_I_level-44ME.00_Other_Laboratory_tests-1001400153	TBD
Sample_sent_for_bacteriology-4J21.00_Other_Laboratory_tests-1001400153	TBD
Blood_chemistry_NOS-44Z..00_Other_Laboratory_tests-1001400153	TBD
Carcinoembryonic_antigen_present-44a0100_Other_Laboratory_tests-1001400153	TBD
Blood_sample_for_organism_NOS-4JIZ.00_Other_Laboratory_tests-1001400153	TBD
Sample-_mycology_-_general,NOS-4J4Z.00_Other_Laboratory_tests-1001400153	TBD
Baseline_blood_glucose_level-44TJ800_Blood_glucose-1001400067	NULL
Progeria-C1zy100_Other_Laboratory_tests-1001400153	TBD
Sample_sent_for_culture_Over_sensit-4J22.00_Other_Laboratory_tests-1001400153	TBD
Urine_test_due-41B2.00_Other_Laboratory_tests-1001400153	TBD
HCG_24_hour_assay_-_urine-46K1.11_Other_Laboratory_tests-1001400153	TBD
Rubella_antib._present_-immune-4393.00_Other_Laboratory_tests-1001400153	TBD
Helicobacter_blood_test_positive-4JN0.00_Other_Laboratory_tests-1001400153	TBD
Bacteriology_-_general-4J2..11_Other_Laboratory_tests-1001400153	TBD
Hepatitis_B_antibody_present-43B2.11_Other_Laboratory_tests-1001400153	TBD
Serum_AFP_MoM-44B7.00_Other_Laboratory_tests-1001400153	TBD
Toxoplasmosis_test-43E9.00_Other_Laboratory_tests-1001400153	TBD
Urine_hydroxyproline-46T8.00_Other_Laboratory_tests-1001400153	TBD
Haematocrit-4258.00_Oestradiol_level-1001400055	TBD
Serum_vitamin_B12-42T..00_Oestradiol_level-1001400055	TBD
Serum_ferritin-42R4.00_Oestradiol_level-1001400055	TBD
Diagnostic_procedures-3....00_Other_Lab_Result_Information-1001400329	NULL
[D]Blood_gas_level_abnormal-R10z000_Other_Laboratory_tests-1001400153	TBD
Erythrocyte_sedimentation_rate-42B6.00_Oestradiol_level-1001400055	TBD
Serum_folate-42U5.00_Oestradiol_level-1001400055	TBD
More_than_80%_of_predicted_peak_flow_rate-339E.00_Other_Laboratory_tests-1001400153	TBD
Retinoscopy-3128.11_Other_Laboratory_tests-1001400153	TBD
Warfarin_therapy_stopped-66Q5.00_Other_Lab_Result_Information-1001400329	TBD
60-80%_of_predicted_peak_flow_rate-339F.00_Other_Laboratory_tests-1001400153	TBD
Urine_protein_level-467E.00_Other_Lab_Result_Information-1001400329	TBD
Less_than_60%_of_predicted_peak_flow_rate-339G.00_Other_Laboratory_tests-1001400153	TBD
Clotting_screen-42QS.00_Other_Lab_Result_Information-1001400329	TBD
Best_ever_peak_flow_rate-339D.00_Other_Laboratory_tests-1001400153	TBD
Plasma_isoleucine_level-44k5.00_Serum_amino-acids-1001400184	TBD
Hyperlipidaemia_screen-6879.00_Other_Laboratory_tests-1001400153	TBD
Methyl_malonic_acid_Over_creatinine_ratio-44lzL00_Other_Biochemistry_tests-1001400276	TBD
Predicted_peak_flow-339H.00_Other_Laboratory_tests-1001400153	TBD
Warfarin_treatment_plan-66QA.00_Other_Lab_Result_Information-1001400329	TBD
Expected_peak_flow_rate-339C.00_Other_Laboratory_tests-1001400153	TBD
Salmonella_food_poisoning-A020.12_Other_Laboratory_tests-1001400153	TBD
I_Over_patient_disch_summary_rec'vd-9ND8.00_Other_Laboratory_tests-1001400153	TBD
Vaginitis_unspecified-K421000_Other_Laboratory_tests-1001400153	TBD
Serum_amitryptiline_level-44u4.00_Tricyclics-1001400047	TBD
CAT_scan_abnormal-5673.00_Other_Laboratory_tests-1001400153	TBD
Fracture_of_clavicle-S20..00_Other_Laboratory_tests-1001400153	TBD
Plain_X-ray_lumbar_Over_sacral_spine_abnormal-5257100_Other_Laboratory_tests-1001400153	TBD
Spirometry_screening-68M..00_Forced_Expiratory_Volume_in_1_sec-1001400260	TBD
Bacterial_vaginitis-K421900_Other_Laboratory_tests-1001400153	TBD
Wife_pregnant-13IL100_Other_Laboratory_tests-1001400153	TBD
U-S_kidneys-585B.00_Other_Laboratory_tests-1001400153	TBD
Plain_X-ray_lumbar_Over_sacral_spine_normal-5257000_Other_Laboratory_tests-1001400153	TBD
Nondependent_alcohol_abuse,_unspecified-E250000_Other_Laboratory_tests-1001400153	TBD
Benign_neoplasm_of_connective_and_soft_tissue_NOS-B75z.00_Other_Laboratory_tests-1001400153	TBD
Lymphangioma-B7J1.00_Other_Laboratory_tests-1001400153	TBD
Plain_X-ray_of_wrist_abnormal-5289100_Other_Laboratory_tests-1001400153	TBD
Loose_stools-19F..12_Other_Laboratory_tests-1001400153	TBD
Discharged_from_outpatients-8HE1.00_Other_Laboratory_tests-1001400153	TBD
Plain_X-ray_humerus_abnormal-528C100_Other_Laboratory_tests-1001400153	TBD
Pott's_fracture_-_ankle-S344.12_Other_Laboratory_tests-1001400153	TBD
Plain_X-ray_abdomen_abnormal-52D1.00_Other_Laboratory_tests-1001400153	TBD
O_Over_E_-_testicles_normal-2656.00_Other_Laboratory_tests-1001400153	TBD
Prescription_given_no_examination_of_patient-8B24.00_Other_Laboratory_tests-1001400153	TBD
Follow-up_1_year-8H8B.00_Other_Laboratory_tests-1001400153	TBD
Foreign_body_-_finger-SD56.11_Other_Laboratory_tests-1001400153	TBD
Injection_given-9877.11_Other_Laboratory_tests-1001400153	TBD
Urine_inspection-462..00_Other_Laboratory_tests-1001400153	TBD
Micturition_stream_normal-1A31.00_Other_Laboratory_tests-1001400153	TBD
Legionella_antigen_level-43eT.00_Other_Laboratory_tests-1001400153	TBD
Foot_pain-N245100_Other_Laboratory_tests-1001400153	TBD
Ca_cervix_-_screen_done-6859.00_Other_Laboratory_tests-1001400153	TBD
FH-_Heart_disorder-12C..13_Other_Laboratory_tests-1001400153	TBD
FH-_Cancer_-__ast_-124..11_Other_Laboratory_tests-1001400153	TBD
O_Over_E_-_fibrosis_of_lung_present-23E5.00_Other_Laboratory_tests-1001400153	TBD
Dressing_of_wound-81H..00_Forced_Expiratory_Volume_in_1_sec-1001400260	TBD
Health_education-67...12_Other_Laboratory_tests-1001400153	NULL
Tuberculosis_(BCG)_vaccination-653..00_Other_Laboratory_tests-1001400153	TBD
Coronary_artery_disease-G340.12_International_normalised_ratio-1001400212	TBD
Cigarette_smoker-137P.00_Serum_creatinine-1001400019	TBD
Hypertensive_disease-G2...00_High_Density_Lipoprotein-1001400031	NULL
Hypertensive_disease-G2...00_Serum_cholesterol-1001400017	NULL
Hypertensive_disease-G2...00_Blood_glucose-1001400067	NULL
Hypertensive_disease-G2...00_Low_Density_Lipoprotein-1001400035	NULL
Hypertensive_disease-G2...00_Serum_creatinine-1001400019	NULL
Carbamazepine_level_low-44W5100_Other_Laboratory_tests-1001400153	TBD
Sprain,_lumbosacral_ligament-S560.00_Other_Laboratory_tests-1001400153	TBD
Hypertensive_disease-G2...00_Triglycerides-1001400045	NULL
Type_2_diabetes_mellitus-C10F.00_Blood_glucose-1001400067	TBD
Well_woman_health_check-69D2.15_Other_Laboratory_tests-1001400153	TBD
Atrial_fibrillation-G573000_International_normalised_ratio-1001400212	TBD
Acute_myocardial_infarction-G30..00_International_normalised_ratio-1001400212	TBD
Hip_fracture-S30..11_Other_Laboratory_tests-1001400153	TBD
Hypertension_monitoring-662..12_Serum_creatinine-1001400019	TBD
Osteoporosis-N330.00_Serum_creatinine-1001400019	TBD
H_Over_O-__ast__other_lymph_Over_haematopoi.-142A.00_Other_Laboratory_tests-1001400153	TBD
Diabetic_mononeuritis_NOS-F35z000_Other_Laboratory_tests-1001400153	TBD
Soft_tissue_X-ray_chest-536..00_Other_Laboratory_tests-1001400153	TBD
Serum_sodium_level_normal-44I5000_Serum_electrolytes-1001400238	TBD
TSH_-_thyroid-stimulating_hormone_deficiency-C134300_Other_Laboratory_tests-1001400153	TBD
Ca_female_breast-B34..11_Other_Laboratory_tests-1001400153	TBD
Early_morning_urine-4JJ..14_Other_Laboratory_tests-1001400153	TBD
Sinus-M07z.15_Other_Laboratory_tests-1001400153	TBD
Low_serum_potassium_level-44I4200_Serum_electrolytes-1001400238	TBD
Anencephalus-P00..00_Other_Laboratory_tests-1001400153	TBD
Cortisol_titre_-_urine-46JA.11_Other_Laboratory_tests-1001400153	TBD
MCH_-_NOS-428Z.00_Other_Laboratory_tests-1001400153	MCH
Infertility_investigation-male-3195.11_Other_Laboratory_tests-1001400153	TBD
VDRL_(syphilis)_titre-438..12_Other_Laboratory_tests-1001400153	TBD
AST_Over_SGOT_level_abnormal-44H5100_Cardiac_enzymes-1001400236	TBD
FH-__ast__-_other_lymph_Over_haematop.-1249.00_Other_Laboratory_tests-1001400153	TBD
Serum_pregnancy_test_negative-4451.00_Other_Laboratory_tests-1001400153	TBD
[X]Anticoag_antags_Over_vit_K_Over_oth_coags_caus_advers_eff_ther_use-U604300_Other_Laboratory_tests-1001400153	TBD
RBC_count_abnormal-4267.00_Other_Laboratory_tests-1001400153	TBD
Neutrophilia-42J3.00_Other_Laboratory_tests-1001400153	TBD
Sticky_eye-F4C0311_Other_Laboratory_tests-1001400153	TBD
Neop_uncertain_behaviour_other_lymphatic_Over_haematopoietic_tiss-B937.00_Other_Laboratory_tests-1001400153	TBD
Serum_creatinine_raised-44J3300_Other_Laboratory_tests-1001400153	TBD
Patient__Q__pregnant-6219.00_Other_Laboratory_tests-1001400153	TBD
Serum_lithium_level-44W8.00_Other_Laboratory_tests-1001400153	TBD
Plasma_C_reactive_protein-44CC.00_Lymphocyte_count-1001400058	TBD
Hereditary_haemolytic_anaemia_NOS-D10z.00_Other_Laboratory_tests-1001400153	TBD
Pipecolic_acid_level-44p1.00_Other_Laboratory_tests-1001400153	TBD
Bacteria_on_microscopy-4J72.11_Other_Lab_Result_Information-1001400329	TBD
SGPT_-_blood_level-44G..12_Other_Lab_Result_Information-1001400329	TBD
Blood_hormone_levels_NOS-44A..00_Other_Lab_Result_Information-1001400329	TBD
Test_result_to_patient_NOS-41CZ.00_Other_Lab_Result_Information-1001400329	TBD
Cervical_smear-_negative-4K22.00_Other_Lab_Result_Information-1001400329	TBD
Serum_DHEA_level-4478.11_Other_Lab_Result_Information-1001400329	TBD
Plateletcrit-42P9.00_Other_Lab_Result_Information-1001400329	TBD
Plasma_androsterone_level-447B.00_Other_Lab_Result_Information-1001400329	TBD
Serum_androstenedione-4475.00_Other_Lab_Result_Information-1001400329	TBD
IGF-1_binding_protein-3_level-44Ck.00_Other_Lab_Result_Information-1001400329	TBD
Blood_chemistry-44...00_Other_Lab_Result_Information-1001400329	NULL
Serum_pregnancy_test_(B-HCG)-445..00_Other_Lab_Result_Information-1001400329	TBD
ALT_Over_SGPT_level_normal-44G3000_Other_Laboratory_tests-1001400153	TBD
Deficiency_of_humoral_immunity_NOS-C390z00_Other_Laboratory_tests-1001400153	TBD
MCH_-_normal-4281.00_Other_Laboratory_tests-1001400153	MCH
Lead_Over_creatinine_ratio-44ls.00_Other_Biochemistry_tests-1001400276	TBD
Inhaler_technique_-_moderate-66Y4.00_Respiratory_Rate-1001400274	TBD
Thyrotoxicosis-C02..00_Other_Laboratory_tests-1001400153	TBD
Inhaler_technique_-_good-663H.00_Respiratory_Rate-1001400274	TBD
