CPT_CODE	CPT_DESCR
82728	FERRITIN
82730	ASSAY BLOOD FIBRINOGEN
82731	FETAL FIBRONECTIN CERV/VAG SECRETNS
82735	FLUORIDE
82740	ASSAY URINE FLUORIDE
82741	ASSAY OF FLUCYTOSINE
82742	FLURAZEPAM
82745	BLOOD FOLIC ACID BIOASSAY
82746	FOLIC ACID; SERUM
82747	FOLIC ACID; RBC
82750	ASSAY FIGLU ACID IN URINE
82755	FREE RADICAL ASSAY FOR DRUGS
82756	FREE THYROXINE INDEX (T-7)
82757	FRUCTOSE SEMEN
82759	GALACTOKINASE RBC
82760	GALACTOSE
82763	GALACTOSE TOLERANCE TEST
82765	ASSAY URINE GALACTOSE
82775	GALACTOSE-1-PHOSP URIDYL TRNS; QUAN
82776	GALACTOSE-1-PHOSP URIDYL TRNS; SCRN
82780	ASSAY OF GALLIUM
82784	GAMMAGLOBULIN; IGA IGD IGG IGM EACH
82785	GAMMAGLOBULIN; IGE
82786	ASSAY OF GAMMAGLOBULIN
82787	GAMMAGLOB; IMMUNOGLOB SUBCLASSES EA
82790	BLOOD OXYGEN SATURATION
82791	BLOOD OXYGEN SATURATION
82792	BLOOD OXYGEN SATURATION
82793	BLOOD OXYGEN SATURATION
82795	BLOOD OXYGEN SATURATION
82800	GASES BLOOD PH ONLY
82801	BLOOD GASES: PCO2
82802	BLOOD GASES: PH & PCO2
82803	GASES BLOOD ANY COMBO
82804	BLOOD GASES: ELECTRODE PO2
82805	GASES BLD COMBO; W/O2 SAT EX OXIMTR
82810	GAS BLOOD O2 SAT ONLY EX OXIMETRY
82812	BLOOD GASES: MANOMETRY PO2
82817	"BLOOD GASES: PH, PCO2"
82820	HEMOGLOBIN-OXYGEN AFFINITY
82926	GASTRIC ACID FREE&TOTAL EA SPECIMEN
82927	ADDED ASSAY GASTRIC ACID
82928	GASTRIC ACID FREE/TOTAL EA SPECIMEN
82929	ADDED ASSAY GASTRIC ACID
82931	"TITRATE GASTRIC PH, 1 SAMPLE"
82932	"TITRATE GASTRIC PH,EACH SPEC"
82938	GASTRIN AFTER SECRETIN STIMULATION
82941	GASTRIN
82942	ASSAY SERUM GLOBULIN
82943	GLUCAGON
82944	ASSAY GLUCOSAMINE
82945	GLUCOSE BODY FLUID OTHER THAN BLOOD
82946	GLUCAGON TOLERANCE TEST
82947	GLUCOSE; QUANTITATIVE BLOOD
82948	GLUCOSE; BLOOD REAGENT STRIP
82949	FERMENT ASSAY OF GLUCOSE
82950	GLUCOSE; POST GLUCOSE DOSE
82951	GLUCOSE; TOLERANCE TEST 3 SPECIMENS
82952	GLU; TOLERANCE EA ADD BEYOND 3 SPEC
82953	GLUCOSE; TOLBUTAMIDE TOLERANCE TEST
82954	ASSAY URINE GLUCOSE
82955	GLU-6-PHOSPHATE DEHYDROGENASE; QUAN
82960	GLU-6-PHOSPHATE DEHYDROGENASE; SCR
82961	IV GLUCOSE TOLERANCE TEST
82962	GLU BLD MONITR CLEARED-FDA-HOME USE
82963	GLUCOSIDASE BETA
82965	GLUTAMATE DEHYDROGENASE
82975	GLUTAMINE
82977	GLUTAMYLTRANSFERASE GAMMA
82978	GLUTATHIONE
82979	GLUTATHIONE REDUCTASE RBC
82980	GLUTETHIMIDE
82985	GLYCATED PROTEIN
82995	ASSAY BLOOD FOR GOLD
83000	PITUITARY GONADOTROPIN ASSAY
83001	GONADOTROPIN; FOLLICLE STIM HORMONE
83002	GONADOTROPIN; LUTEINIZING HORMONE
83003	GROWTH HORMONE HUMAN
83004	GROWTH HORMONE AFTER GTT
83005	GUANASE BLOOD  DELETED 3/88
83008	GUANOSINE MONOPHOSPHATE CYCLIC
83009	H PYLORI BLOOD TEST UREASE ACTV
83010	HAPTOGLOBIN; QUANTITATIVE
83011	ELP ASSAY HAPTOGLOBIN
83012	HAPTOGLOBIN; PHENOTYPES
83013	H PYLORI; BREATH TEST UREASE ACTV
83014	HELICOBACTER PYLORI; DRUG ADMIN
83015	HEAVY METAL; SCREEN
83018	HEAVY METAL; QUANTITATIVE EACH
83019	BREATH ISOTOPE TEST
83020	HGB FRACTIONATION&QUAN; ELEC-PHORE
83021	HGB FRACTIONATION&QUAN; CHROMATGRPH
83026	HGB; COPPER SULFATE METHOD NON-AUTO
83030	HEMOGLOBIN; F CHEMICAL
83033	HEMOGLOBIN; F QUALITATIVE
83036	HEMOGLOBIN; GLYCATED
83037	"GLYCOSYLATED HB, HOME DEVICE"
83040	BLOOD METHEMOGLOBIN ASSAY
83045	HGB; METHGB QUALITATIVE
83050	HGB; METHGB QUANTITATIVE
83051	HEMOGLOBIN; PLASMA
83052	SICKLE HEMOGLOBIN TEST
83053	ASSAY HEMOGLOBIN SOLUBILITY
83055	HGB; SULFHGB QUALITATIVE
83060	HGB; SULFHGB QUANTITATIVE
83065	HEMOGLOBIN; THERMOLABILE
83068	HEMOGLOBIN; UNSTABLE SCREEN
83069	HEMOGLOBIN; URINE
83070	HEMOSIDERIN; QUALITATIVE
83071	HEMOSIDERIN; QUANTITATIVE
83080	B-HEXOSAMINIDASE EACH ASSAY
83086	TEST BLOOD FOR HISTIDINE
83087	TEST URINE FOR HISTIDINE
83088	HISTAMINE
83090	HOMOCYSTINE
83093	BLOOD HOMOGENTISIC ACID TEST
83094	URINE HOMOGENTISIC ACID TEST
83095	URINE HOMOGENTISICACID ASSAY
83150	HOMOVANILLIC ACID
83485	UV-ASSAY BLOOD HBD ENZYME
83486	ASSAY BLOOD HBD ENZYME
83491	HYDROXYCORTICOSTEROIDS 17-
83492	GLC-ASSAY CORTICOSTEROIDS
83493	ASSAY BLOOD CORTICOSTEROIDS
83494	ASSAY BLOOD CORTICOSTEROIDS
83495	ASSAY URINE CORTICOSTEROIDS
83496	ASSAY URINE CORTICOSTEROIDS
83497	HYDROXYINDOLACETIC ACID 5-
83498	HYDROXYPROGESTERONE 17-D
83499	HYDROXYPROGESTERONE 20-
83500	HYDROXYPROLINE; FREE
83505	HYDROXYPROLINE; TOTAL
83510	ASSAY URINE HYDROXYPROLINE
83516	IMMUNOAS ANALYT NOT AB/INFEC AG; MX
83518	IMMUNOASSY ANALYT NOT AB/INFECT; 1
83519	IMMUNOAS ANALYTE QUAN; RADIOPHARM
83520	IMMUNOASSAY ANALYTE QUAN; NOS
83523	ASSAY OF IMIPRAMINE
83524	ASSAY URINE INDICAN
83525	INSULIN; TOTAL
83526	INSULIN TOLERANCE TEST
83527	INSULIN; FREE
83528	INTRINSIC FACTOR
83530	INULIN CLEARANCE TEST
83540	IRON
83545	AUTO-ASSAY SERUM IRON
83546	RADIO-ASSAY SERUM IRON
83550	IRON BINDING CAPACITY
83555	"SERUM IRON BINDING,AUTO-TEST"
83565	SERUM RADIO-IRON BINDING
83570	ISOCITRIC DEHYDROGENASE
83571	ASSAY BLOOD IDH ENZYME
83576	ASSAY OF INH
83578	ASSAY OF KANAMYCIN
83582	KETOGENIC STEROIDS FRACTIONATION
83583	ASSAY URINE KGS RATIO
83584	ASSAY KETOGLUTARATE
83586	KETOSTEROIDS 17-; TOTAL
83587	ASSAY BLOOD 17-KETOSTEROIDS
83588	RIA ASSAY 17-KETOSTEROIDS
83589	ASSAY URINE 17-KETOSTEROIDS
83590	ASSAY URINE 17-KETOSTEROIDS
83593	KETOSTEROIDS 17-; FRACTIONATION
83597	URINE KETOSTEROID RATIO
83599	RIA ASSAY 17-OH KETOSTEROIDS
83600	ASSAY KYNURENIC ACID
83605	LACTATE
83610	RIA ASSAY LDH ENZYME
83615	LACTATE DEHYDROGENASE;
83620	ASSAY BLOOD LDH ENZYME
83624	BLOOD LDH ENZYME TEST
83625	LDH; ISOENZYMES SEPART & QUAN
83626	ASSAY BLOOD LDH ENZYMES
83628	ASSAY LIVER LDH ENZYME
83629	ASSAY URINE LDH ENZYME
83630	LACTOFERRIN FECAL QUALITATIVE
83631	ASSAY CSF LDH ENZYME
83632	LACTOGN HUMN PLACENT HUMN C SOMATOM
83633	LACTOSE URINE; QUALITATIVE
83634	LACTOSE URINE; QUANTITATIVE
83645	TEST BLOOD FOR LEAD
83650	TEST URINE FOR LEAD
83655	LEAD
83660	ASSAY URINE FOR LEAD
83661	FETAL LUNG MATUR ASSESS; L/S RATIO
83662	FETAL LUNG ASSESS; FOAM STABIL TEST
83663	FETAL LUNG MATUR; FLUORESC POLARIZA
83664	FETAL LUNG MATUR; LAMELLAR BODY DEN
83670	LEUCINE AMINOPEPTIDASE
83675	ASSAY BLOOD LAP ENZYME
83680	ASSAY URINE LAP ENZYME
83681	LEUCINE TOLERANCE TEST
83685	ASSAY FOR LIDOCAINE
83690	LIPASE
83695	ASSAY OF LIPOPROTEIN(A)
83700	ASSAY BLOOD LIPIDS
83701	"LIPOPROTEIN BLD, HR FRACTION"
83704	"LIPOPROTEIN, BLD, BY NMR"
83705	ASSAY BLOOD LIPID GROUPS
83715	LIPOPROT BLD; ELEC-PHORE SEP&QUAN
83716	LIPOPROTEIN BLD; HI RES FRAC & QUAN
83717	ASSAY BLOOD LIPOPROTEINS
83718	LIPOPROT DIR MSR; HI DNSITY CHOL
83719	LIPOPROT DIR MSR; DIR MSR VLDL CHOL
83720	BLOOD LIPOPROTEIN ASSAY
83721	LIPOPROT DIR MSR; DIR MSR LDL CHOL
83725	ASSAY BLOOD LITHIUM
83727	LUTEINIZING RELEASING FACTOR
83728	RIA ASSAY OF LSD
83730	SIA TEST
83735	MAGNESIUM
83740	ASSAY BLOOD MAGNESIUM
83750	ASSAY BLOOD MAGNESIUM
83755	ASSAY URINE MAGNESIUM
83760	ASSAY URINE MAGNESIUM
83765	ASSAY URINE MAGNESIUM
83775	MALATE DEHYDROGENASE
83785	MANGANESE
83788	MASS & TANDEM SPECTR ANAL NES; QUAL
83789	MASS & TANDEM SPECTR ANAL NES; QUAN
83790	MANNITOL CLEARANCE TEST
83795	TEST URINE FOR MELANIN
83799	ASSAY OF MEPERIDINE
83805	MEPROBAMATE
83825	MERCURY QUANTITATIVE
83830	ASSAY URINE MERCURY
83835	METANEPHRINES
83840	METHADONE
83842	ASSAY METHAPYRILENE
83845	ASSAY METHAQUALONE
83857	METHEMALBUMIN
83858	METHSUXIMIDE
83859	ASSAY METHYPRYLON
83860	TEST FOR MORPHINE
83861	ASSAY MORPHINE
83862	RIA ASSAY MORPHINE
83864	MUCOPOLYSACCHARIDES ACID; QUAN
83865	MUCOPOLYSACCHARIDES ASSAY
83866	MUCOPOLYSACCHARIDES ACID; SCREEN
83872	MUCIN SYNOVIAL FLUID
83873	MYELIN BASIC PROTEIN CEREBROSP FL
83874	MYOGLOBIN
83875	ASSAY URINE FOR MYOGLOBIN
83880	NATRIURETIC PEPTIDE
83883	NEPHELOMETRY EACH ANALYTE NES
83885	NICKEL
83887	NICOTINE
83890	MOLECLR DXS; MOLECLR ISOLAT/EXTRAC
83891	MOLEC DX;ISOLAT/EXTRAC NUCLEIC ACID
83892	MOLECULAR DXS; ENZYMATIC DIGESTION
83893	MOLEC DX; DOT/SLOT BLOT PRODUCTION
83894	MOLECLR DXS; SEP GEL ELEC-PHORE
83895	ASSAY URINE FOR NITROGEN
83896	MOLECLR DXS; NUCLEIC ACID PROBE EA
83897	MOLECLR DXS; NUCLEIC ACID TRANSFER
83898	MOLEC DX; AMPLIF NUC ACID 1 PAIR-EA
83900	"MOLECULAR DIAGNOSTICS; AMPLIFICATION OF PATIENT NUCLEIC ACID, EA NUCLEIC ACID SEQUESNCE"
83901	MOLEC DX; AMPL NUCLEIC ACID-MXPLEX
83902	MOLECULAR DXS; RVRS TRANSCRIPTION
83903	MOLEC DX; MUTATION SCAN-PHYS PROP-1
83904	MOLEC DX; MUTATION ID-SEQUENC-1-EA
83905	MOLEC DX; MUTAT ID-ALLELE TRANSCRIP
83906	MOLEC DX; MUTAT ID-ALLELE TRANSLAT
83907	LYSE CELLS FOR NUCLEIC EXT
83908	"NUCLEIC ACID, SIGNAL AMPLI"
83909	"NUCLEIC ACID, HIGH RESOLUTE"
83910	ASSAY BLOOD NONPROTEIN N
83912	MOLECULAR DXS; INTEPR&REPORT
83913	"NUCLEIC ACID PROBE, PCR"
83914	MUTATION IDENT OLA/SBCE/ASPE
83915	NUCLEOTIDASE 5-
83916	OLIGOCLONAL IMMUNE
83917	TEST FOR ORGANIC ACIDS
83918	ORGNIC ACIDS; TOTAL QUAN EA SPEC
83919	ORGANIC ACIDS; QUAL EA SPECIMEN
83920	ASSAY OCT ENZYME
83921	ORGANIC ACID SINGLE QUANTITATIVE
83925	OPIATES
83930	OSMOLALITY; BLOOD
83935	OSMOLALITY; URINE
83937	OSTEOCALCIN
83938	ASSAY OUABAIN
83945	OXALATE
83946	ASSAY OXAZEPAM
83947	ASSAY OXYBUTYRIC ACID
83948	ASSAY FOR OXYCODINONE
83949	RIA ASSAY OF OXYTOCINASE
83950	ONCOPROTEIN HER-2/NEU
83965	ASSAY BLOOD PARALDEHYDE
83970	PARATHORMONE
83971	ASSAY URINE FOR PENICILLIN
83972	ASSAY PENTAZOCINE
83973	ASSAY URINE FOR PENTOSE
83974	"PEPSIN, GASTRIC  DELETED 3/88"
83975	ASSAY BLOOD PEPSINOGEN
83985	TEST FOR PESTICIDE
83986	PH BODY FLUID EXCEPT BLOOD
83992	PHENCYCLIDINE
83995	ASSAY BLOOD/URINE PHENOL
84005	ASSAY URINE PHENOL RED
84021	TEST URINE PHENOTHIAZINE
84022	PHENOTHIAZINE
84030	PHENYLALANINE BLOOD
84031	ASSAY BLOOD PKU
84033	ASSAY PHENYLBUTAZONE
84035	PHENYLKETONES QUALITATIVE
84037	TEST URINE PHENYLKETONES
84038	ASSAY PHENYLPROPANOLAMINE
84039	ASSAY BLOOD PP ACID
84040	ASSAY URINE PP ACID
84045	ASSAY PHENYTOIN
84060	PHOSPHATASE ACID; TOTAL
84061	PHOSPHATASE ACID; FORENSIC EXAM
84065	ASSAY PROSTATE PHOSPHATASE
84066	PHOSPHATASE ACID; PROSTATIC
84075	PHOSPHATASE ALKALINE;
84078	PHOSPHATASE ALKALINE; HEAT STABLE
84080	PHOSPHATASE ALKALINE; ISOENZYMES
84081	PHOSPHATIDYLGLYCEROL
84082	TUBULAR REABSORPTION PO4
84083	ASSAY PHOSPHOGLUCOMUTASES
84085	PHOSPHOGLUCONATE 6- DEHYDROGENA RBC
84087	PHOSPHOHEXOSE ISOMERASE
84090	ASSAY BLOOD PHOSPHOLIPIDS
84100	PHOSPHORUS INORGANIC;
84105	PHOSPHORUS INORGANIC; URINE
84106	PORPHOBILINOGEN URINE; QUALITATIVE
84110	PORPHOBILINOGEN URINE; QUANTITATIVE
84118	ASSAY URINE PORPHYRINS
84119	PORPHYRINS URINE; QUALITATIVE
84120	PORPHYRINS URIN; QUAN&FRACTIONATION
84121	ASSAY URINE PORPHYRINS
84126	PORPHYRINS FECES; QUANTITATIVE
84127	PORPHYRINS FECES; QUALITATIVE
84128	ASSAY PLASMA PORPHYRINS
84132	POTASSIUM; SERUM
84133	POTASSIUM; URINE
84134	PREALBUMIN
84135	PREGNANEDIOL
84136	ASSAY PREGNANEDIOL
84138	PREGNANETRIOL
84139	ASSAY PREGNANETRIOL
84140	PREGNENOLONE
84141	ASSAY PRIMIDONE
84142	ASSAY PROCAINAMIDE
84143	17-HYDROXYPREGNENOLONE
84144	PROGESTERONE
84146	PROLACTIN
84147	ASSAY PROPOXYPHENE
84149	ASSAY PROPRANOLOL
84150	PROSTAGLANDIN EACH
84152	PROS SPECIFIC ANTIGEN; COMPLEXED
84153	PROSTATE SPECIFIC ANTIGEN; TOTAL
84154	PROSTATE SPECIFIC ANTIGEN; FREE
84155	PROTEIN TOT NO REFRACTOMETRY; SERUM
84156	PROT TOTAL NO REFRACTOMETRY; URINE
84157	PROT TOT NO REFRACTOMETRY; OTH SRC
84160	PROTEIN TOT REFRACTOMETRY ANY SRC
84163	PREGNANCY-ASSOC PLASMA PROTEIN-A
84165	PROT; ELECTROPHOR FRACT&QUAN SERUM
84166	PROT; ELECTROPHOR FRACT&QUAN OTH FL
84170	ASSAY SERUM A/G RATIO
84175	ASSAY BODY PROTEINS
84176	SPECIAL PROTEIN EXAMINATION
84180	ASSAY URINE PROTEIN
84181	PROT; WESTERN BLOT BLD/OTH BDY FL
84182	PROT; WB IMMUNOLOGIC PROBE BAND ID
84185	ASSAY URINE B-J PROTEIN
84190	ASSAY URINE PROTEIN
84195	ASSAY SPINAL FLUID PROTEIN
84200	ASSAY SPINAL FLUID PROTEINS
84201	ASSAY PROTIRELIN
84202	PROTOPORPHYRIN RBC; QUANTITATIVE
84203	PROTOPORPHYRIN RBC; SCREEN
84205	ASSAY PROTRIPTYLENE
84206	PROINSULIN
84207	PYRIDOXAL PHOSPHATE
84208	ASSAY URINE CRYSTALS
84210	PYRUVATE
84220	PYRUVATE KINASE
84228	QUININE
84230	ASSAY QUINIDINE
84231	RADIOIMMUNOASSAY
84232	TEST RELEASING FACTOR
84233	RECEPTOR ASSAY; ESTROGEN
84234	RECEPTOR ASSAY; PROGESTERONE
84235	RECPTR ASSAY; ENDOCRN NOT ESTR/PROG
84236	ASSAY FEMALE HORMONES
84238	RECEPTOR ASSAY; NON-ENDOCRINE
84244	RENIN
84246	RENIN FUROSEMIDE TEST
84252	RIBOFLAVIN
84255	SELENIUM
84260	SEROTONIN
84270	SEX HORMONE BINDING GLOBULIN
84275	SIALIC ACID
84285	SILICA
84295	SODIUM; SERUM
84300	SODIUM; URINE
84302	SODIUM; OTHER SOURCE
84305	SOMATOMEDIN
84307	SOMATOSTATIN
84310	ASSAY SERUM SDH ENZYME
84311	SPECTROPHOTOMETRY ANALYTE NES
84315	SPECIFIC GRAVITY
84317	STARCH FECES SCREENING DELETED 3/88
84318	ASSAY FECES FOR STERCOBILIN
84324	ASSAY STRYCHNINE
84375	SUGARS CHROMAT TLC/PAPER CHROMATOG
84376	SUGARS; SINGLE QUALITATIVE EA SPEC
84377	SUGARS; MX QUALITATIVE EA SPECIMEN
84378	SUGARS; SINGLE QUANTITATIVE EA SPEC
84379	SUGARS; MX QUANTITATIVE EA SPEC
84392	SULFATE URINE
84395	ASSAY BLOOD SULFONAMIDE
84402	TESTOSTERONE; FREE
84403	TESTOSTERONE; TOTAL
84405	RIA ASSAY URINE TESTOSTERONE
84406	ASSAY PROTEIN-TESTOSTERONE
84407	ASSAY TETRACAINE
84408	ASSAY THC
84409	ASSAY CORTICOSTEROID
84410	ASSAY THALLIUM
84420	ASSAY THEOPHYLLINE
84425	THIAMINE
84430	THIOCYANATE
84432	THYROGLOBULIN
84434	ASSAY THIORIDAZINE
84435	ASSAY THYROXINE (T-4)
84436	THYROXINE; TOTAL
84437	THYROXINE; REQUIRING ELUTION
84439	THYROXINE; FREE
84442	THYROXINE BINDING GLOBULIN
84443	THYROID STIMULATING HORMONE
84444	THYROTROPIN FACTOR
84445	THYROID STIMULATING IMMUNE GLOBS
84446	TOCOPHEROL ALPHA
84447	TOXICOLOGY SCREENING
84448	TOXICOLOGY SEDATIVES SCREEN
84449	TRANSCORTIN
84450	TRANSFERASE; ASPARTATE AMINO
84455	ASSAY TRANSAMINASE (SGOT)
84460	TRANSFERASE; ALANINE AMINO
84465	ASSAY TRANSAMINASE (SGPT)
84466	TRANSFERRIN
84472	ASSAY TRICHLOROETHANOL
84474	ASSAY TRICHLOROACETIC ACID
84476	ASSAY TRIFLUOPERAZINE
84478	TRIGLYCERIDES
84479	THYROID HORMONE UPTAKE/BINDNG RATIO
84480	TRIIODOTHYRONINE T3; TOTAL
84481	TRIIODOTHYRONINE T3; FREE
84482	TRIIODOTHYRONINE T3; REVERSE
84483	ASSAY TRIMETHADIONE
84484	TROPONIN QUANTITATIVE
84485	TRYPSIN; DUODENAL FLUID
84488	TRYPSIN; FECES QUALITATIVE
84490	TRYPSIN; FECES QUAN 24-HOUR CLCT
84510	TYROSINE
84512	TROPONIN QUALITATIVE
84520	UREA NITROGEN; QUANTITATIVE
84525	UREA NITROGEN; SEMIQUANTITATIVE
84540	UREA NITROGEN URINE
84545	UREA NITROGEN CLEARANCE
84550	URIC ACID; BLOOD
84555	ASSAY URIC ACID
84560	URIC ACID; OTHER SOURCE
84565	TEST URINE UROBILIN
84570	ASSAY URINE UROBILIN
84575	ASSAY FECES UROBILIN
84577	UROBILINOGEN FECES QUANTITATIVE
84578	UROBILINOGEN URINE; QUALITATIVE
84580	UROBILINOGEN URINE; QUAN TIMED SPEC
84583	UROBILINOGEN URINE; SEMIQUAN
84584	ASSAY URINE UROPEPSIN
84585	VANILLYLMANDELIC ACID URINE
84586	VASOACTIVE INTESTINAL PEPTIDE
84588	VASOPRESSIN
84589	ASSAY VISCOSITY
84590	VITAMIN A
84591	VITAMIN NOT OTHERWISE SPECIFIED
84595	ASSAY BLOOD VITAMIN-A
84597	VITAMIN K
84600	VOLATILES
84605	MEASURE BLOOD VOLUME
84610	MEASURE BLOOD VOLUME
84613	ASSAY WARFARIN
84615	ASSAY XANTHURENIC ACID
84620	XYLOSE ABSORB TEST BLOOD &OR URINE
84630	ZINC
84635	ZINC ASSAY IN URINE
84645	ZINC SULPHATE TURBIDITY DELETED 3/88
84681	C-PEPTIDE
84695	ASSAY GENTAMICIN
84702	GONADOTROPIN CHORIONIC; QUAN
84703	GONADOTROPIN CHORIONIC; QUALITATIVE
84800	ASSAY NEONATAL TSH
84810	ASSAY TOBRAMYCIN
84830	OVULATION TEST VISUAL COLOR COMPAR
84999	UNLISTED CHEMISTRY PROCEDURE
85000	BLEEDING TIME TEST
85002	BLEEDING TIME
85004	BLOOD COUNT; AUTO DIFF WBC COUNT
85005	BASOPHIL BLOOD CELL COUNT
85007	BLD CNT; SMER MIC EX MNL DIFF WBC
85008	BLD CNT;SMER MIC EX NO MNL DIFF WBC
85009	BLD CNT;MNL DIFF WBC CNT BUFFY COAT
85012	EOSINOPHIL BLOOD CELL COUNT
85013	BLOOD COUNT; SPUN MICROHEMATOCRIT
85014	BLOOD COUNT; HEMATOCRIT
85018	BLOOD COUNT; HEMOGLOBIN
85021	AUTOMATED HEMOGRAM
85022	AUTOMATED HEMOGRAM
85023	AUTOMATED HEMOGRAM
85024	AUTOMATED HEMOGRAM
85025	BLD CNT;CMPL AUTO&AUTO DIFF WBC CNT
85027	BLOOD COUNT; COMPLETE AUTOMATIC
85029	AUTOMATED HEMOGRAM
85030	AUTOMATED HEMOGRAM
85031	"MANUAL HEMOGRAM,COMPLETE CBC"
85032	BLOOD COUNT; MANUAL CELL COUNT EA
85041	BLOOD COUNT; RBC AUTOMATED
85044	BLOOD COUNT; RETICULOCYTE MANUAL
85045	BLOOD COUNT; RETICULOCYTE AUTOMATED
85046	BLD COUNT;RETICS 1/>CELLULR PARAMTR
85048	BLOOD COUNT; LEUKOCYTE AUTO
85049	BLOOD COUNT; PLATELET AUTOMATED
85055	RETICULATED PLATELET ASSAY
85060	BLD SMEAR PERIPHRL INTRPT W/REPORT
85095	BONE MARROW ASPIRATION
85097	BONE MARROW SMEAR INTERPRETATION
85100	BONE MARROW EXAMINATION
85101	"ASPIRATE, STAIN BONE MARROW"
85102	BONE MARROW BIOPSY
85103	BONE MARROW BIOPSY & EXAM
85105	"BONE MARROW, INTERPRETATION"
85109	BONE MARROW PREPARATION
85130	CHROMOGENIC SUBSTRATE ASSAY
85150	CALCIUM CLOTTING TIME DELETE 3/88
85160	CALCIUM SATURATION CLOTTING DELETED 3/88
85165	CAPILLARY FRAGILITY TEST DELETED 3/88
85170	CLOT RETRACTION
85171	BLOOD CLOT RETRACTION ASSAY
85172	BLOOD CLOT RETRACTION TEST
85175	CLOT LYSIS TIME WHOLE BLD DILUTION
85210	CLOT; FACTOR II PT SPECIFIC
85220	CLOTTING; FACTOR V LABILE FACTOR
85230	CLOTTING; FACTOR VII
85240	CLOTTING; FACTOR VIII ONE STAGE
85242	BLOOD CLOT FACTOR VIII TEST
85244	CLOT; FACTOR VIII RELATED ANTIGEN
85245	CLOT; VIII VW RISTOCETIN COFACTOR
85246	CLOT; FACTOR VIII VW FACTOR ANTIGEN
85247	CLOT; VIII-VON WILLEBRND MX-METRIC
85250	CLOTTING; FACTOR IX
85260	CLOTTING; FACTOR X
85270	CLOTTING; FACTOR XI
85280	CLOTTING; FACTOR XII
85290	CLOTTING; FACTOR XIII
85291	CLOT; FACTOR XIII SCREEN SOLUBILITY
85292	CLOTTING; PREKALLIKREIN ASSAY
85293	CLOT; HI MOLECLR WT KININOGEN ASSAY
85300	CLOT INHIB/ANTICOAG; ANTITHRMBN III
85301	CLOT INHIB/ANTCG;ANTTHRMB III ANTIG
85302	CLOT INHIB/ANTICOAG; PROT C ANTIGEN
85303	CLOT INHIB/ANTICOAG; PROTEIN C ACTV
85305	CLOT INHIB/ANTICOAG; PROT S TOTAL
85306	CLOT INHIB/ANTICOAG; PROTEIN S FREE
85307	ACTIVATED PROT C RESISTANCE ASSAY
85310	ANTITHROMBOPLASTIN TEST
85311	ANTIPROTHROMBINASE TEST
85320	ANTIPROTHROMBOPLASTIN TEST
85330	ANTIFACTOR VIII TEST
85335	FACTOR INHIBITOR TEST
85337	THROMBOMODULIN
85340	CROSS RECALCIFICATION TIME
85341	PTT INHIBITION TEST
85345	COAGULATION TIME; LEE AND WHITE
85347	COAGULATION TIME; ACTIVATED
85348	COAGULATION TIME; OTHER METHODS
85360	EUGLOBULIN LYSIS
85362	FIBRN DEGRAD PROD; AGGLUT-SEMIQUAN
85363	FIBRIN DEGRADATION PRODUCTS
85364	FIBRIN DEGRADATION PRODUCTS
85365	FIBRIN DEGRADATION PRODUCTS
85366	FIBRIN DEGRADAT PRODUCTS; PARACOAG
85367	FIBRIN DEGRADATION PRODUCTS
85368	FIBRIN DEGRADATION PRODUCTS
85369	FIBRIN DEGRADATION PRODUCTS
85370	FIBRIN DEGRADATION PRODUCTS; QUAN
85371	"FIBRINOGEN, SEMIQUANTITATIVE"
85372	"FIBRINOGEN, SEMIQUANTITATIVE"
85376	"FIBRINOGEN, THROMBIN"
85377	"FIBRINOGEN, THROMBIN TIME"
85378	FDP D-DIMER; QUALITATIVE/SEMIQUAN
85379	FIBRIN DEGRADAT PROD D-DIMER; QUAN
85380	FDP D-DIMER;ULTRSNSTV QUAL/SEMIQUAN
85384	FIBRINOGEN; ACTIVITY
85385	FIBRINOGEN; ANTIGEN
85390	FIBRINOLYSN/COAGULOPATHY SCREEN
85392	FIBRINOLYSINS WITH EACA
85395	"FIBRINOLYSINS, SEMIQUANT"
85396	COAGULAT/FIBRNLYSIS ASSAY WB I&R-DA
85398	"FIBRINOLYSIS, QUANTITATIVE"
85400	FIBRINOLYTIC FCT&INHIB; PLASMIN
85410	FIBRNOLYTC FACT/INHIB;ALPHA-2ANTIPL
85415	FIBRNOLYTC FACT/INHIB;PLSMNGN ACTIV
85420	FBRNLYTC FACT/INHIB;PLSMNGN NO ANTI
85421	FBRNLYTC FACT/INHIB;PLSMNGN ANTIG
85426	VON WILLEBRAND FACTOR ASSAY
85441	HEINZ BODIES; DIRECT
85445	HEINZ BOD; INDUCED ACETYL PHENYLHYD
85460	HGB/RBC FETAL-HEMORR; DIFF LYSIS
85461	HGB/RBC FETAL-HEMORR; ROSETTE
85475	HEMOLYSIN ACID
85520	HEPARIN ASSAY
85525	HEPARIN NEUTRALIZATION
85530	HEPARIN-PROTAMINE TOLERANCE TEST
85535	"IRON STAIN, BLOOD CELLS"
85536	IRON STAIN PERIPHERAL BLOOD
85538	BLOOD/BONE MARROW ESTERASE
85540	LEUKOCYTE ALKALINE PHOSPHATASE W/CT
85544	LUPUS (LE) CELL PREP
85547	MECHANICAL FRAGILITY RBC
85548	RBC MORPHOLOGY
85549	MURAMIDASE
85555	OSMOTIC FRAGILITY RBC; UNINCUBATED
85556	RBC OSMOTIC FRAGILITY
