code	desc
803572100	0: 803572100~1: p190/ABL ratio RQ-PCR - bone marrow
882585010	0: 882585010~1: Cryofibrinogen
TFNA	0: TFNA~1: TBFNA
806120010	0: 806120010~1: Polio virus 3 neutralizing Ab, titer - blood
806118010	0: 806118010~1: Polio virus 2 neutralizing Ab, titer - blood
806117010	0: 806117010~1: Polio virus 1 neutralizing Ab, titer - blood
VR_ROTAG	0: VR_ROTAG~1: ROTA ANTIGEN
VR_ADEAG	0: VR_ADEAG~1: ADENO ANTIGEN
806452010	0: 806452010~1: PLT aggregation-Ristocetin
806426010	0: 806426010~1: PLT aggregation-250µg/ml arachidonic acid
806419010	0: 806419010~1: PLT aggregation-20.0µM ADP
805659010	0: 805659010~1: PLT aggregation-500µg/ml arachidonic acid
806422010	0: 806422010~1: PLT aggregation-5.0µM ADP
805658010	0: 805658010~1: PLT aggregation-Collagen
806444010	0: 806444010~1: PLT aggregation-Epinephrine
806423010	0: 806423010~1: PLT aggregation-10.0µM ADP
808164800	0: 808164800~1: hepatocyte immunohistochemistry sta
808726800	0: 808726800~1: Glypican 3 immunohistochemistry
VR_PA3RN	None
VR_PA1RN	None
VR_FLU-A	0: VR_FLU-A~1: INBLUENZA A RNA
886301210	0: 886301210~1: CA 19-9 - body fluids
882378210	0: 882378210~1: CEA (Carcinoembryonic Ag) - body fluids
802138010	0: 802138010~1: C26 Fatty acids - blood
802196010	0: 802196010~1: Phytanic-Acid-BL
802139010	0: 802139010~1: C26/C22 Fatty acids-BL
802444010	0: 802444010~1: Pristanic Acid-BL
802725010	0: 802725010~1: C22:0 fatty acids - blood
802137010	0: 802137010~1: C24/C22 Fatty acids-BL
802726010	0: 802726010~1: C24:0 fatty acids - blood
815350000	0: 815350000~1: ARYLSULFATASE
D193	0: D193~1: CD19/CD38 CLL
D192	0: D192~1: CD19/CD20
100729	0: 100729~1: VAN GIESON ELASTICA
100502	None
CKM	0: CKM~1: CK-MB MASS
ASP	0: ASP~1: SALICYLATES (ASPIRIN)
VR_ACORM	0: VR_ACORM~1: IGM ANTI-HBC
VR_AEAG	0: VR_AEAG~1: HBE ANTIGEN
C11C	0: C11C~1: CD11C-HCL/MYELO,MONOCYTIC
SMIG	0: SMIG~1: SMIG-MATURE B
11C	0: 11C~1: CD11C-HCL/MYELO,MONOCYTIC
D19C	0: D19C~1: CD19/CD11C
D139	0: D139~1: CD103/CD19
C14C	0: C14C~1: CD14/CD11C
C19C	0: C19C~1: CD19/CD11C
808275800	0: 808275800~1: calretinin Immunohistochemistry sta
808138800	0: 808138800~1: cytokeratin 19 immunohistochemistry
808756800	0: 808756800~1: SALL4 immunohistochemistry
803560940	0: 803560940~1: Dopamine-UR/Creatinine
880196010	0: 880196010~1: Salicylates - serum
808156800	0: 808156800~1: C4D immunofluorescence
100726	0: 100726~1: SV40 routine immunohistochemistry
100727	0: 100727~1: C4D routine immunohistochemistry
817025800	None
817024800	None
883835950	None
802084950	None
802039950	None
803560950	None
802054950	None
2000078	0: 2000078~1: B אנטי
884075210	0: 884075210~1: Alkaline Phosphatase-OF
808348800	0: 808348800~1: D2-40 immunohistochemistry
EFAV	0: EFAV~1: Efavirenz (stocrin)
812114010	None
808757800	0: 808757800~1: Smoothelin immunohistochemistry
HAP	0: HAP~1: HAPTOGLOBIN-למחקר
UEP	0: UEP~1: בדיקת חלבון בשתן
VR_MPVIF	0: VR_MPVIF~1: HUMAN METAPNEUMOVIRUS IFA
C193	0: C193~1: CD19/CD38 CLL
812113010	None
812025010	None
812028010	None
812111010	None
812026010	None
812018010	None
812023010	None
812027010	None
812024010	None
812112010	None
805923010	0: 805923010~1: CD45RO-CD4 - B
805922010	0: 805922010~1: CD45RA-CD4 - B
805822010	0: 805822010~1: CD4-CD25 - B
D75	0: D75~1: CD7/CD5
805818010	0: 805818010~1: CD7-CD5 - B
VR_TH-S	0: VR_TH-S~1: THROAT SWAB
803202010	0: 803202010~1: Zinc protoporphyrin - blood
883655010	0: 883655010~1: Lead - blood
VR_RC-S	0: VR_RC-S~1: RECTAL SWAB
VR_ST	0: VR_ST~1: STOOL
VR_RSVAG	0: VR_RSVAG~1: RSV ANTIGEN
885230010	0: 885230010~1: Clotting factor VII
IMC	0: IMC~1: IMUNOCYTOCHEMICAL STAINING-(not printed)
883150940	0: 883150940~1: Homovanillic Acid-UR/Creatinine
883150040	0: 883150040~1: Homovanillic Acid-UR
803560040	0: 803560040~1: Dopamine-UR
DURD	0: DURD~1: DEOXYURIDINE
TMD	0: TMD~1: THYMIDINE
MEL	0: MEL~1: MELATONIN
808160800	0: 808160800~1: HBsAg (Hepatitis B surface antigen) immunohistochemistry
808159800	0: 808159800~1: HBcAg (Hepatitis B core antigen) immunohistochemistry
TRFN	0: TRFN~1: TRANSFERRIN
VR_RCON	None
C192	0: C192~1: CD19/CD20
CPOR	0: CPOR~1: COPROPORPHYRINS URINARY
805896010	0: 805896010~1: DTI (Direct Thrombin Inhibitor) - blood
808055800	0: 808055800~1: orcein shikata histochemistry stain
808057800	0: 808057800~1: periodic acid schiff diastase histo
802229080	None
807158800	0: 807158800~1: Hepatitis B virus PCR
ERROR	0: ERROR~1: ERROR
500101100	0: 500101100~1: HAPTOGLO
100149030	0: 100149030~1: FIBROTEST SCORE
803257010	0: 803257010~1: Alpha 2 macroglobulin - Blood
802177010	0: 802177010~1: Apolipoprotein A1-BL
RNBM	0: RNBM~1: (BM) RNA הפקת
S-MG	0: S-MG~1: SALIVA MAGNESIUM
S-PH	0: S-PH~1: SALIVA PH
S-CA	0: S-CA~1: SALIVA CALCIUM
D431	0: D431~1: CD43/CD19 LYMPHOMA
807497010	0: 807497010~1: Frozen plasma
CR3	0: CR3~1: DR/CD3
882239010	0: 882239010~1: Bile Acids-BL
808044800	0: 808044800~1: luxol fast blue histochemistry stai
806431010	0: 806431010~1: Heparin induced PLT aggregation (HIPA) 0.0 u/ml
806499010	0: 806499010~1: HIPA 100.0 u/ml
806432010	0: 806432010~1: HIPA 0.1 u/ml
806447010	0: 806447010~1: HIPA 1.0 u/ml
805967100	0: 805967100~1: CD2-CD16 FACS - bone marrow
VR_JCQDN	0: VR_JCQDN~1: JC VIRUS QUANTITIVE DNA
UPHE	0: UPHE~1: PHENOL (BENZENE) IN URINE
819040100	0: 819040100~1: NPM1 (Nucleophosmin 1) mutation RT-PCR, quantitative - bone
VR_AHAV	0: VR_AHAV~1: ANTI-HAV
806575010	0: 806575010~1: Measles (rubeola) virus IgM - blood
882436950	0: 882436950~1: Chloride-UR/24h
805816100	0: 805816100~1: CD3-CD43 - BM
805808100	0: 805808100~1: CD5-CD20 - BM
805815010	0: 805815010~1: CD19-CD43 - B
805816010	0: 805816010~1: CD3-CD43 - B
805808010	0: 805808010~1: CD5-CD20 - B
EUGL	0: EUGL~1: EUGLOBULINS
DBLT	0: DBLT~1: FIBRINOLYSIS OF DILUTED WHOLE BLOOD
A2AP	0: A2AP~1: ALPHA 2 ANTIPLASMIN
805353010	0: 805353010~1: Chitotriosidase activity
802349800	0: 802349800~1: Glucocerebrosidase activity
808046800	0: 808046800~1: masson fontana histochemistry stain
808751800	0: 808751800~1: C4D immunoperoxidase immunohistochemistry
880198010	0: 880198010~1: Theophylline - serum
PT12	0: PT12~1: Prothrombin Fragments 1+2
TFPI	0: TFPI~1: TF Pathway Inhibitor
TFPF	0: TFPF~1: TF Pathway Inhibitor free
EPCR	0: EPCR~1: Soluble EPCR
818036800	None
808722800	0: 808722800~1: Ewing immunohistochemistry
808279800	0: 808279800~1: NeuN immunohistochemistry
805166100	0: 805166100~1: CD20-CD25 - BM
805807100	0: 805807100~1: CD20-CD11C - BM
805968100	0: 805968100~1: CD22-CD103 - BM
884560210	0: 884560210~1: Uric Acid-Body Fluids
NMNP	0: NMNP~1: PLASMA FR.NORMETANEPHRINE
MNP	0: MNP~1: PLASMA FR.METANEPHRINE
2000101	0: 2000101~1: Direct FACS
2000102	0: 2000102~1: Direct FACS-IgM
2000103	0: 2000103~1: Direct FACS-IgA
2000104	0: 2000104~1: Direct FACS-IgG
808745800	0: 808745800~1: SMAD4 immunohistochemistry
VR_ML	0: VR_ML~1: MOUTH LESIONS
VR_TS	0: VR_TS~1: TOUNGE SWAB
882310210	0: 882310210~1: Calcium-Body Fluids
UMEL	0: UMEL~1: URINARY MELATONIN
100406	0: 100406~1: FREEZE TB
808387070	0: 808387070~1: BCL6 3q27 translocation, FISH
808389070	0: 808389070~1: BCL2 18q21 translocation, FISH
UFAT	0: UFAT~1: URINARY FAT
VR_FLU-B	0: VR_FLU-B~1: INFLUENZA B RNA
882495040	0: 882495040~1: Chromium - urine
882175040	0: 882175040~1: Arsenic - urine
808306800	0: 808306800~1: Prolactin, immunohistochemistry
808305800	0: 808305800~1: TSH (Thyroid stimulating hormone), immunohistochemistry
808075800	0: 808075800~1: ACTH  immunohistochemistry stain
808301800	0: 808301800~1: GH (Growth hormone), immunohistochemistry
100735	None
100736	None
MET	0: MET~1: FORMAT (METHANOL)
PLTR	0: PLTR~1: PLT AGGREGATION-RISTOCYTINE
PLTA	0: PLTA~1: PLT AGGREGATION-ADP
PLTC	0: PLTC~1: PLT AGGREGATION-COLLAGEN
PLTE	0: PLTE~1: PLT AGGREGATION-EPHINEPHRINE
F8AG	0: F8AG~1: VWF ANTIGEN
806560010	0: 806560010~1: Dengue virus IgG
807190010	0: 807190010~1: Dengue virus early Ag
806561010	0: 806561010~1: Dengue virus IgM
VR_HSVPC	0: VR_HSVPC~1: HSV PCR
C1	0: C1~1: C1 ESTERASE INHIBITOR
808002630	0: 808002630~1: Giemsa Cytology
808203800	0: 808203800~1: P504s immunohistochemistry stain
802458010	0: 802458010~1: C3-Propionylcarnitine-BL
802482010	0: 802482010~1: C16-palmitoylarnitine-BL
802351800	0: 802351800~1: Glycogen storage disease II, pompe, biochemical diagnostics
APBM	0: APBM~1: LEUK. ACID PHOSPHAT. BM
TABM	0: TABM~1: LEUK. ACID PHOS TART BM
882380010	0: 882380010~1: BETA Carotene-BL
808807630	0: 808807630~1: Cytology
801099010	0: 801099010~1: Megakaryocytes - blood
806505010	0: 806505010~1: Plasminogen activator inhibitor
808719800	0: 808719800~1: DOG-1 immunohistochemistry
808096800	0: 808096800~1: caldesmon immunohistochemistry stai
885260010	0: 885260010~1: Clotting factor X
800182040	0: 800182040~1: Phenylglyoxylic acid - urine
101054	0: 101054~1: Styrene - Urine
802427040	0: 802427040~1: Mandelic acid - urine
808666800	0: 808666800~1: CD103, immunohistochemistry
808111800	0: 808111800~1: CD25  immunohistochemistry stain
808749800	0: 808749800~1: TRAP immunohistochemistry
PST	0: PST~1: PROTEIN S TOTAL
100507	None
808750800	0: 808750800~1: Thrombomodulin immunohistochemistry
NMEN	0: NMEN~1: NORMETANEPH.U(MCG/DL)
FCL3	0: FCL3~1: FERRIC CHLORIDE TEST
883625810	0: 883625810~1: LD (Lactate dehydrogenase) isoenzymes panel - blood
808814630	0: 808814630~1: Cytology smear
819077010	None
819076010	None
METM	0: METM~1: META MYELOCYTES
IGG2	0: IGG2~1: IMMUNOGLOBULIN SUB.(IGG 2)
IGG1	0: IGG1~1: IMMUNOGLOBULIN SUB.(IGG 1)
IGG3	0: IGG3~1: IMMUNOGLOBULIN SUB.(IGG 3)
IGG4	0: IGG4~1: IMMUNOGLOBULIN SUB.(IGG 4)
805592010	0: 805592010~1: CD138 - B
FTBL	0: FTBL~1: בדם FLT3-זהוי מוטציה ב
808400350	0: 808400350~1: מתאי איסוף DNA הפקת
807184800	0: 807184800~1: Coronavirus MERS RT-PCR
L010	0: L010~1: 10 LMWH INDUCED PLT AGGREGATION
L000	0: L000~1: 0.0 LMWH INDUCED PLT AGGREGATION
L01	0: L01~1: 1.0 LMWH INDUCED PLT AGGREGATION
L001	0: L001~1: 0.1 LMWH INDUCED PLT AGGREGATION
D338	0: D338~1: CD3/CD38
805969010	0: 805969010~1: antiXa (Fondaparinux)
D254	0: D254~1: CD25/CD4
OCD4	0: OCD4~1: CD45RO/CD4
ACD4	0: ACD4~1: CD45RA/CD4
802420940	0: 802420940~1: Tryptophan-UR-Creatinine
802429940	0: 802429940~1: Argininosuccinic acid-UR/Creatinine
802430940	0: 802430940~1: Beta Alanine-UR/Creatinine
802430010	0: 802430010~1: Beta Alanine-BL
802447010	0: 802447010~1: Alloisoleucine-BL
802429010	0: 802429010~1: Argininosuccinic acid-BL
RPT	0: RPT~1: Turbo Intact PTH
805818100	0: 805818100~1: CD7-CD5 - BM
884145010	None
782565010	0: 782565010~1: CREAT
PSA	0: PSA~1: PROSTATE SPECIFIC ANTIGEN
802057040	0: 802057040~1: Oligosaccharides - UR
UTCA	0: UTCA~1: TRICHLOROACETIC ACID IN URINE
806254010	0: 806254010~1: Mullerian hormone Ab - blood
810833800	0: 810833800~1: Parainfluenza type 2, RT-PCR
810834800	0: 810834800~1: Parainfluenza type 3, RT-PCR
VR_CX	0: VR_CX~1: CERVIX
805332010	0: 805332010~1: LMWH induced thrombocytopenia 0.0 u/ml
805260010	0: 805260010~1: LMWH induced thrombocytopenia 1.0 u/ml
805333010	0: 805333010~1: LMWH induced thrombocytopenia 0.1 u/ml
805263010	0: 805263010~1: LMWH induced thrombocytopenia 10.0 u/ml
805902100	None
808669100	0: 808669100~1: KIT exon 8 mutation-bone marrow
808564100	0: 808564100~1: KIT D816V mutation - BM
807683010	0: 807683010~1: GEL DAT Anti-C3c
807681010	0: 807681010~1: DAT Anti-IgA
807680010	0: 807680010~1: DAT Anti-IgM
OHD3	0: OHD3~1: 25 OH - VIT D
884600010	0: 884600010~1: Formate (Methanol) - serum
AMX	0: AMX~1: AMIKACIN LEVEL
808069800	0: 808069800~1: von kossa histochemistry stain
805585800	0: 805585800~1: CD103 FACS
808318800	0: 808318800~1: Rhodanine method for copper histochemistry stain
808747800	0: 808747800~1: SV40 immunohistochemistry
805880100	0: 805880100~1: HLADR-CD4 - BM
800280010	0: 800280010~1: Clozapine - Blood
806758010	0: 806758010~1: HHV-8 (KSHV) IgG
PORP	0: PORP~1: PORPHYRINS - FECES
UPOR	0: UPOR~1: URINARY PORPHYRIN
PBB	0: PBB~1: LEAD-BLOOD
805630800	0: 805630800~1: CD71 FACS
100508	None
805862210	0: 805862210~1: t(15;17),RT-PCR - body fluids
10070432	0: 10070432~1: (VF) RNA הפקת
UXYL	0: UXYL~1: URINARY XYLOSE
800192010	0: 800192010~1: Thiopental (Pentothal) - serum
819013100	0: 819013100~1: MPL mutation-bone marrow
APC1	0: APC1~1: PROTEIN.C.RES 1
APC2	0: APC2~1: PROTEIN C.RES.2
COP	0: COP~1: COLOID OSMOTIC PRESSURE
ILH	0: ILH~1: IVF hLH
IPRO	0: IPRO~1: IVF PROGESTERON
IE2	0: IE2~1: IVF Estradiol
883945940	0: 883945940~1: Oxalic acid-UR/Creatinine
U-OX	0: U-OX~1: URINARY OXALATE
805230010	0: 805230010~1: PNH  markers FACS
VR_IGM	0: VR_IGM~1: RUBELLA IGM
806759010	0: 806759010~1: Rotavirus Ab, CFT 
VR_VZMGU	0: VR_VZMGU~1: VARICELLA ZOSTER IGM-GULL
883735210	0: 883735210~1: Magnesium-Body Fluids
STER	0: STER~1: STERCOBILIN
808080800	0: 808080800~1: amyloid immunohistochemistry stain
811721010	None
811720010	None
AMT	0: AMT~1: AMIKACIN LEVEL - BEFORE
805672010	0: 805672010~1: CAI After 2 hours Incubation
UPRD	0: UPRD~1: DAILY URINARY PROTEIN
805977010	0: 805977010~1: VerifyNow Aspirin RU
882947950	0: 882947950~1: Glucose-UR/ 24 h
882947040	0: 882947040~1: Glucose-UR
882947940	0: 882947940~1: Glucose-UR/Creatinine
DNVF	0: DNVF~1: מנוזלי גוף DNA הפקת
808238210	0: 808238210~1: t(11;14)BCL1, PCR - body fluids
882300010	0: 882300010~1: Cadmium - blood
883825010	0: 883825010~1: Mercury - blood
801024040	0: 801024040~1: Eosinophils in urine
819011100	0: 819011100~1: p53 mutation PCR - bone marrow
VR_HTLV1	0: VR_HTLV1~1: HTLV1 ANTIBODIES
808173800	0: 808173800~1: inhibin alpha immunohistochemistry
809837800	0: 809837800~1: Langerin immunohistochemistry
RPR	0: RPR~1: RPR
RNBL	0: RNBL~1: (דם) RNA הפקת
808721800	None
806133010	0: 806133010~1: Hepatitis E virus RT-PCR, quantitative
AMP	0: AMP~1: AMIKACIN LEVEL - AFTER
805338010	0: 805338010~1: Cryohemolysis of RBC
GLU	0: GLU~1: GLUTATHION
RBCH	0: RBCH~1: RBC HEATING TEST
MEMB	0: MEMB~1: RBC עיבוד חלבוני ממברנה של
809019800	0: 809019800~1: CYP2C9 genotype
805663010	0: 805663010~1: EPCR 6936 A/G
808342800	0: 808342800~1: Clusterin immunohistochemistry
B1MG	0: B1MG~1: BETA 2 MICRO GLOBULIN
UUN	0: UUN~1: URINARY UREA NITROGEN
808051800	0: 808051800~1: mucicarmine histochemistry stain
PENT	0: PENT~1: PENTOTHAL
1001220	0: 1001220~1: Consultation
CALC	0: CALC~1: CALULUS
1002003	0: 1002003~1: Turb/Hgb interf
SIR	0: SIR~1: Sirolimus(Rapamycin)
880195010	0: 880195010~1: Sirolimus (Rapamune) - blood
804466210	0: 804466210~1: Isotransferrin - body fluids
808193800	0: 808193800~1: myogenin immunohistochemistry stain
811717010	None
811716010	None
101053	0: 101053~1: L-Asparaginase - serum
811689800	0: 811689800~1: ESBL culture result
808107800	None
805586010	0: 805586010~1: Hairy cells (manual) - abs
819002010	0: 819002010~1: Hairy cells  (manual) %
EXT_ATDOC	None
818019800	0: 818019800~1: SOX2 immunohistochemistry
VR_EBVM	None
VR_EBNAG	None
802439010	0: 802439010~1: Glycolic acid - serum
C733	0: C733~1: CD7/CD33 AML
805637210	0: 805637210~1: BCR-ABL RT-PCR - body fluid
VR_CMMCL	0: VR_CMMCL~1: CMV IGM CLARK
ALCO	0: ALCO~1: ETHANOL
VR_EGVCA	0: VR_EGVCA~1: EBV VCA IGG.....
805861010	0: 805861010~1: t(11;22), RT-PCR - blood
803085010	0: 803085010~1: Melatonin
802403050	0: 802403050~1: Arginine-CSF
802421050	0: 802421050~1: Valine-CSF
802419050	0: 802419050~1: Threonine-CSF
802412050	0: 802412050~1: Leucine-CSF
802418050	0: 802418050~1: Taurine-CSF
802417050	0: 802417050~1: Searine-CSF
802422050	0: 802422050~1: a Amino Adipic Acid-CSF
802411050	0: 802411050~1: Isoleucine-CSF
802414050	0: 802414050~1: Methionine-CSF
882975050	0: 882975050~1: Glutamine-CSF
802409050	0: 802409050~1: Glycine-CSF
884030050	0: 884030050~1: Phenylalanine-CSF
802405050	0: 802405050~1: Aspartic Acid-CSF
802420050	0: 802420050~1: Tryptophan-CSF
802413050	0: 802413050~1: Lysine-CSF
884510050	0: 884510050~1: Tyrosine-CSF
802423050	0: 802423050~1: Citrulline-CSF
802408050	0: 802408050~1: Glutamic Acid-CSF
802410050	0: 802410050~1: Histidine-CSF
802404050	0: 802404050~1: Asparagine-CSF
802415050	0: 802415050~1: Ornithine-CSF
802402050	0: 802402050~1: Alanine - CSF
7DHC	0: 7DHC~1: 7-DEHYDROCHOLESTEROL
7DAF	0: 7DAF~1: 7-DEHYDROCHOLESTEROL-AF
805954100	0: 805954100~1: CD3-CD16 - BM
1001315	0: 1001315~1: Met-Hemoglobin (POC)
1001316	0: 1001316~1: Carboxy Hemoglobin (POC)
1001307	0: 1001307~1: Chloride-BL (POC)
GLYC	0: GLYC~1: GLYCOLIC ACID
802127010	0: 802127010~1: CHOLESTENOL
806256010	0: 806256010~1: IgD
780101010	0: 780101010~1: Starch-feces
802313060	0: 802313060~1: Neutral fats- feces
2002004	0: 2002004~1: Fatty acids-feces
802174060	0: 802174060~1: Muscle fibers - feces
D256	0: D256~1: CD2/CD56 NK
802050010	0: 802050010~1: METHYL MALONIC ACID-BL
885635010	0: 885635010~1: Reptilase time
805856010	0: 805856010~1: TFPI (Tissue factor pathway inhibitor), free
808086800	0: 808086800~1: bcl-xl immunohistochemistry stain
AMON	0: AMON~1: AMMONIA
ALDO	0: ALDO~1: ALDOLASE
802486010	0: 802486010~1: C18-stearoylcarnitine-BL
802463010	0: 802463010~1: C5-(iso)valerylcarnitine-BL
802491010	0: 802491010~1: C18:2-decaoctadienoylcarnitine-BL
802490010	0: 802490010~1: C18:1-decaoctenoylcarnitine-BL
802462010	0: 802462010~1: C4OH-hydroxybutyrylcarnitine-BL
802473010	0: 802473010~1: C10DC-sebacylcarnitine-BL
885290010	0: 885290010~1: Factor XIII activity
808740800	0: 808740800~1: PD1 immunohistochemistry
805808800	0: 805808800~1: CD5-CD20
805954800	0: 805954800~1: CD3-CD16
805967800	0: 805967800~1: CD2-CD16
808238350	0: 808238350~1: t(11;14)BCL1, PCR - stem cells
883719010	0: 883719010~1: VLDL Cholesterol-BL
884154010	0: 884154010~1: PSA, Free,BL
BET2	0: BET2~1: BETA 2 (ELECTROPHORESIS)
PBG	0: PBG~1: URINARY PORPHOBILINOGEN
MURB	0: MURB~1: MURAMIDASE IN SERUM
CR13	0: CR13~1: DR/CD13
C738	0: C738~1: CD7/CD38
C41B	0: C41B~1: CD4/CD11B
805862350	0: 805862350~1: t(15;17), RT-PCR - stem cells
808766800	0: 808766800~1: Amyloid P immunohistochemistry
VR_HCVOR	0: VR_HCVOR~1: HCV ORGENICS
802151010	0: 802151010~1: Lipoprotein (a) - blood
805656010	0: 805656010~1: Protein Z
VR_CMVOR	0: VR_CMVOR~1: CMV IGG ORGENICS
808070800	0: 808070800~1: warthin starry histochemistry stain
VR_OR	0: VR_OR~1: ORGENICS
HEMO	0: HEMO~1: % המוליזה בפלסמה
CYAN	0: CYAN~1: CYANIDE
100503	None
885420010	0: 885420010~1: Plasminogen
885410010	0: 885410010~1: Alpha-2 antiplasmin
ACAR	0: ACAR~1: PLT AGGREG-ARACHIDONIC ACID
808094800	0: 808094800~1: calcitonin immunohistochemistry sta
D343	0: D343~1: CD34/CD38 PRECURSOR
805809800	0: 805809800~1: CD20-CD38
PZPP	0: PZPP~1: LEAD ZPP IN BLOOD
819013010	0: 819013010~1: MPL mutation-blood
EOSA	0: EOSA~1: EOSINOPHILS (ABS)
803571010	0: 803571010~1: p190/ABL ratio RQ-PCR - blood
MURU	0: MURU~1: MURAMIDASE IN URINE
VR_SF	0: VR_SF~1: INFLUENZA H1N1 2009
808073800	0: 808073800~1: a1ACT (alfa 1 anti chemotrypsin) im
805999010	0: 805999010~1: Immature reticulocytes %
805997010	0: 805997010~1: Mature reticulocytes %
805998010	0: 805998010~1: Semi-mature reticulocytes %
805884010	0: 805884010~1: HLADR-CD19 - B
805883010	0: 805883010~1: HLADR-CD20 - B
100510	None
805015050	0: 805015050~1: Neutrophils % - CSF
805016050	0: 805016050~1: Lymphocytes % - CSF
XYL	0: XYL~1: XYLOSE
UXYP	0: UXYP~1: URINE XYLOSE (% OF DOSE)
TPHA	0: TPHA~1: TREPONEMA PALLIDUM HEMMAGLUTINATION
805646210	0: 805646210~1: FLT3 ITD mutation - body fluids
805647210	0: 805647210~1: NPM1, Nucleophosmin 1, mutation, PCR - body fluid
VR_UR	0: VR_UR~1: URINE
808181800	0: 808181800~1: mast cell tryptase immunohistochemi
DR3	0: DR3~1: DR/CD3
VR_HEV	0: VR_HEV~1: ANTI-HEV
883986060	0: 883986060~1: pH - feces
IEP	0: IEP~1: IMMUNOELECTROPHORESIS
D14C	0: D14C~1: CD14/CD11C
807064420	0: 807064420~1: CMV (Cytomegalovirus) shell vial culture - sputum
CJVF	0: CJVF~1: בנוזלי גוף t(11;14) זיהוי
U-PB	0: U-PB~1: LEAD-URINE
808639800	0: 808639800~1: S100P immunohistochemistry
VR_PRF	0: VR_PRF~1: PERICARDIAL FLUID
AMLN	0: AMLN~1: FECAL AMYLAN
FEFA	0: FEFA~1: FECAL FATTY ACIDS
72-4	0: 72-4~1: CANCER ANTIGEN 72-4
FRUC	None
UCHR	0: UCHR~1: URINARY CHROMIUM
S-TS	0: S-TS~1: TOTAL ANTI OXIDANT STATUS
808628070	0: 808628070~1: 1p19q deletion FISH
METH	0: METH~1: METHEMOGLOBIN
808667800	0: 808667800~1: C-kit mutation
803578010	0: 803578010~1: RBC, heating, 50°
803576010	0: 803576010~1: RBC, heating, 48°
803577010	0: 803577010~1: RBC, heating, 49°
803575010	0: 803575010~1: RBC, heating, 47°
10070849	0: 10070849~1: RBC,heating,RT
803574010	0: 803574010~1: RBC, heating, 46°
808077800	0: 808077800~1: alfa feto protein immunohistochemis
805809010	0: 805809010~1: CD20-CD38 - B
808640800	0: 808640800~1: MITF immunohistochemistry
OH2D	0: OH2D~1: 1,25 DIHYDROXY VIT D
808727800	0: 808727800~1: Histone 3 immunohistochemistry
D253	0: D253~1: CD25/CD23
UCAD	0: UCAD~1: DAILY URINARY CALCIUM
60060026	0: 60060026~1: Thiobarbituric Reactive Substances
808023800	0: 808023800~1: alcian blue pas histochemistry stai
VR_CMMGU	0: VR_CMMGU~1: CMV IGM GULL
883885040	0: 883885040~1: Nickel - urine
PFAD	0: PFAD~1: PFA Closure Time COL/ADP
PFEP	0: PFEP~1: PFA Closure Time COL/EPI
802446040	0: 802446040~1: Trichloroacetic acid - urine
NEL	0: NEL~1: Nelfinavir (Virasept)
INS	0: INS~1: INSULIN
805812100	0: 805812100~1: CD3-CD38 - BM
CERT	0: CERT~1: Certican (Everolimus)
PLG	0: PLG~1: PLASMINOGEN
805288010	0: 805288010~1: Osmotic fragility unincubated 20% hemolysis
805304010	0: 805304010~1: Osmotic fragility incubated 20% hemolysis at 24 hours
805356010	0: 805356010~1: Autohemolysis 48h+glucose
805354010	0: 805354010~1: Autohemolysis, 48 hours
808629800	0: 808629800~1: STAT6 immunohistochemistry
883866040	0: 883866040~1: Mucopolysaccharides-UR/Creatinine
TBG	0: TBG~1: TBG
100740	None
NSE	0: NSE~1: NEURON SPECIFIC ENOLASE
808339800	0: 808339800~1: UCHL1 immunohistochemistry
VR_HCVST	0: VR_HCVST~1: HCV STR AB
VR_HCVNS	0: VR_HCVNS~1: HCV NON ST AB
HDL	0: HDL~1: HDL CHOLESTEROL
802289810	0: 802289810~1: Steroids GC/MS, panel - blood
FFAT	0: FFAT~1: FECAL FAT
808650800	0: 808650800~1: SF-1 immunohistochemistry
NAO	0: NAO~1: SODIUM IN OTHER FLUIDS
KO	0: KO~1: POTASSIUM IN OTHER FLUIDS
808022800	0: 808022800~1: alcian blue histochemistry stain
CONS	0: CONS~1: PT CONSUMPTION
807156110	0: 807156110~1: CMV (Cytomegalovirus) ,PCR - amniotic fluid
807064110	0: 807064110~1: CMV (Cytomegalovirus) shell vial culture- amniotic fluid
DAON	0: DAON~1: GLIBENCLAMIDE
GLIP	0: GLIP~1: GLIPIZIDE
805861070	0: 805861070~1: t(11;22), RT-PCR - tissue
808665800	0: 808665800~1: Androgen receptor, immunohistochemistry
819040010	0: 819040010~1: NPM1 (Nucleophosmin 1) mutation RT-PCR, quantitative - blood
SML	0: SML~1: SMELL TEST
CELC	0: CELC~1: CELLS AFTER CENTRIFUGE
VR_HSVAG	0: VR_HSVAG~1: HSV ANTIGEN
TEST	0: TEST~1: TESTOSTERONE
808131800	0: 808131800~1: CEAm immunohistochemistry stain
885280010	0: 885280010~1: Clotting factor XII
883986050	0: 883986050~1: PH - CSF
702076010	0: 702076010~1: C REACT
803112010	0: 803112010~1: TNF-a (Tumor necrosis factor a)-BL
UUAD	0: UUAD~1: DAILY URINARY URIC ACID
UK	0: UK~1: URINARY POTASSIUM
UCR	0: UCR~1: URINARY CREATININE
UNA	0: UNA~1: URINARY SODIUM
UCA	0: UCA~1: URINARY CALCIUM
C143	0: C143~1: CD14/CD13
C153	0: C153~1: CD15/CD33
C73	0: C73~1: CD7/CD3
