match_type	ndc	count	score	code	words
ScoreOnly	MISSING:30511	1	3.4	ATC_J01D_A13	['CEFTRIAXONE']
ScoreOnly	MISSING:30511	1	3.4	ATC_J01D_A63	['CEFTRIAXONE']
ScoreOnly	MISSING:30511	1	3.4	ATC_J01D_D04	['CEFTRIAXONE']
ScoreOnly	MISSING:30511	1	3.4	ATC_J01D_D54	['CEFTRIAXONE']
ScoreOnly	MISSING:30511	1	3.4	ATC_J01D_D63	['CEFTRIAXONE']
ScoreOnly	MISSING:30512	1	3.4	ATC_J01D_A13	['CEFTRIAXONE']
ScoreOnly	MISSING:30512	1	3.4	ATC_J01D_A63	['CEFTRIAXONE']
ScoreOnly	MISSING:30512	1	3.4	ATC_J01D_D04	['CEFTRIAXONE']
ScoreOnly	MISSING:30512	1	3.4	ATC_J01D_D54	['CEFTRIAXONE']
ScoreOnly	MISSING:30512	1	3.4	ATC_J01D_D63	['CEFTRIAXONE']
ScoreOnly	MISSING:30513	1	3.4	ATC_J01D_A13	['CEFTRIAXONE']
ScoreOnly	MISSING:30513	1	3.4	ATC_J01D_A63	['CEFTRIAXONE']
ScoreOnly	MISSING:30513	1	3.4	ATC_J01D_D04	['CEFTRIAXONE']
ScoreOnly	MISSING:30513	1	3.4	ATC_J01D_D54	['CEFTRIAXONE']
ScoreOnly	MISSING:30513	1	3.4	ATC_J01D_D63	['CEFTRIAXONE']
ScoreOnly	MISSING:30514	1	3.4	ATC_J01D_A13	['CEFTRIAXONE']
ScoreOnly	MISSING:30514	1	3.4	ATC_J01D_A63	['CEFTRIAXONE']
ScoreOnly	MISSING:30514	1	3.4	ATC_J01D_D04	['CEFTRIAXONE']
ScoreOnly	MISSING:30514	1	3.4	ATC_J01D_D54	['CEFTRIAXONE']
ScoreOnly	MISSING:30514	1	3.4	ATC_J01D_D63	['CEFTRIAXONE']
ScoreOnly	MISSING:30515	1	3.4	ATC_J01D_A13	['CEFTRIAXONE']
ScoreOnly	MISSING:30515	1	3.4	ATC_J01D_A63	['CEFTRIAXONE']
ScoreOnly	MISSING:30515	1	3.4	ATC_J01D_D04	['CEFTRIAXONE']
ScoreOnly	MISSING:30515	1	3.4	ATC_J01D_D54	['CEFTRIAXONE']
ScoreOnly	MISSING:30515	1	3.4	ATC_J01D_D63	['CEFTRIAXONE']
ScoreOnly	MISSING:30516	1	3.4	ATC_J01D_A13	['CEFTRIAXONE']
ScoreOnly	MISSING:30516	1	3.4	ATC_J01D_A63	['CEFTRIAXONE']
ScoreOnly	MISSING:30516	1	3.4	ATC_J01D_D04	['CEFTRIAXONE']
ScoreOnly	MISSING:30516	1	3.4	ATC_J01D_D54	['CEFTRIAXONE']
ScoreOnly	MISSING:30516	1	3.4	ATC_J01D_D63	['CEFTRIAXONE']
ScoreOnly	MISSING:30517	1	3.4	ATC_J01D_A13	['CEFTRIAXONE']
ScoreOnly	MISSING:30517	1	3.4	ATC_J01D_A63	['CEFTRIAXONE']
ScoreOnly	MISSING:30517	1	3.4	ATC_J01D_D04	['CEFTRIAXONE']
ScoreOnly	MISSING:30517	1	3.4	ATC_J01D_D54	['CEFTRIAXONE']
ScoreOnly	MISSING:30517	1	3.4	ATC_J01D_D63	['CEFTRIAXONE']
NoMatch	MISSING:30518	1	-1.0	NONE_0	['CEFTRIAXONE']
ScoreOnly	MISSING:30519	1	2.9	ATC_J01D_A06	['CEFUROXIME']
ScoreOnly	MISSING:30519	1	2.9	ATC_J01D_C02	['CEFUROXIME']
ScoreOnly	MISSING:30519	1	2.9	ATC_S01A_A27	['CEFUROXIME']
NoMatch	MISSING:30520	1	-1.0	NONE_0	['CEFUROXIME']
NoMatch	MISSING:30521	1	-1.0	NONE_0	['CEFUROXIME']
ScoreOnly	MISSING:30522	1	2.9	ATC_L01X_X33	['CELECOXIB']
ScoreOnly	MISSING:30522	1	2.9	ATC_M01A_H01	['CELECOXIB']
ScoreOnly	MISSING:30523	1	2.9	ATC_L01X_X33	['CELECOXIB']
ScoreOnly	MISSING:30523	1	2.9	ATC_M01A_H01	['CELECOXIB']
NoMatch	MISSING:30524	1	-1.0	NONE_0	['CELECOXIB']
ScoreOnly	MISSING:30553	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30553	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30553	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30553	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30554	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30554	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30554	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30554	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30555	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30555	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30555	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30555	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30556	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30556	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30556	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30556	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30589	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30589	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30589	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30589	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30590	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30590	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30590	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30590	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30591	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30591	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30591	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30591	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30592	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30592	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30592	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30592	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30593	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30593	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30593	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30593	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30594	1	2.9	ATC_R05D_A04	['CODEINE']
ScoreOnly	MISSING:30596	1	2.8409090909090913	ATC_V03A_B20	['COPPER', 'SULFATE']
NoMatch	MISSING:30597	1	-1.0	NONE_0	['COPPER', 'SULFATE']
NoMatch	MISSING:30598	1	-1.0	NONE_0	['COPPER', 'SULFATE']
NoMatch	MISSING:30599	1	-1.0	NONE_0	['COPPER', 'SULFATE']
NoMatch	MISSING:30600	1	-1.0	NONE_0	['COPPER', 'SULFATE']
NoMatch	MISSING:30601	1	-1.0	NONE_0	['COPPER', 'SULFATE']
ScoreOnly	MISSING:30603	1	3.4	ATC_L01A_A01	['CYCLOPHOSPHAMIDE']
ScoreOnly	MISSING:30604	1	2.775	ATC_C01A_C01	['G']
NoMatch	MISSING:30605	1	-1.0	NONE_0	['G']
NoMatch	MISSING:30606	1	-1.0	NONE_0	['G']
NoMatch	MISSING:30607	1	-1.0	NONE_0	['G']
ScoreOnly	MISSING:30588	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30588	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30588	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30588	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30587	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30587	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30587	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30587	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30586	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30586	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30586	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30586	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30564	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30564	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30564	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30564	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30557	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30557	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30557	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30557	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30558	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30558	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30558	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30558	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30559	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30559	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30559	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30559	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30560	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30560	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30560	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30560	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30561	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30561	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30561	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30561	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30562	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30562	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30562	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30562	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30563	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30563	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30563	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30563	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30565	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30565	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30565	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30565	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30584	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30584	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30584	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30584	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30566	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30566	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30566	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30566	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30567	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30567	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30567	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30567	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30571	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30571	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30571	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30571	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30578	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30578	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30578	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30578	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30579	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30579	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30579	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30579	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30580	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30580	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30580	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30580	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30582	1	2.7333333333333334	ATC_D10A_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30582	1	2.7333333333333334	ATC_D10A_F51	['CLINDAMYCIN']
ScoreOnly	MISSING:30582	1	2.7333333333333334	ATC_G01A_A10	['CLINDAMYCIN']
ScoreOnly	MISSING:30582	1	2.7333333333333334	ATC_J01F_F01	['CLINDAMYCIN']
ScoreOnly	MISSING:30706	1	3.4	ATC_J01X_X09	['DAPTOMYCIN']
ScoreOnly	MISSING:30707	1	3.4	ATC_J01X_X09	['DAPTOMYCIN']
ScoreOnly	MISSING:30709	1	3.4	ATC_J01X_X09	['DAPTOMYCIN']
ScoreOnly	MISSING:30844	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30848	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30849	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30850	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30851	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30852	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30853	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30854	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30855	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30856	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30859	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30860	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30862	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30863	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30864	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30865	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30868	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30869	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30845	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30842	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30812	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30841	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30815	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30818	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30819	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30822	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30823	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30825	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30826	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30828	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30829	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30830	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30831	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30832	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30836	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30837	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30838	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30839	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30840	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30871	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30872	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30873	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30874	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30902	1	5.825	ATC_J06B_A02	['ADM', 'HUMAN', 'IMMUNOGLOBULINS', 'INTRAVASCULAR']
ScoreOnly	MISSING:30903	1	5.825	ATC_J06B_A02	['ADM', 'HUMAN', 'IMMUNOGLOBULINS', 'INTRAVASCULAR']
ScoreOnly	MISSING:30904	1	5.825	ATC_J06B_A02	['ADM', 'HUMAN', 'IMMUNOGLOBULINS', 'INTRAVASCULAR']
ScoreOnly	MISSING:30906	1	5.825	ATC_J06B_A02	['ADM', 'HUMAN', 'IMMUNOGLOBULINS', 'INTRAVASCULAR']
ScoreOnly	MISSING:30907	1	5.825	ATC_J06B_A02	['ADM', 'HUMAN', 'IMMUNOGLOBULINS', 'INTRAVASCULAR']
ScoreOnly	MISSING:30908	1	5.825	ATC_J06B_A02	['ADM', 'HUMAN', 'IMMUNOGLOBULINS', 'INTRAVASCULAR']
ScoreOnly	MISSING:30911	1	5.825	ATC_J06B_A02	['ADM', 'HUMAN', 'IMMUNOGLOBULINS', 'INTRAVASCULAR']
ScoreOnly	MISSING:30913	1	5.825	ATC_J06B_A02	['ADM', 'HUMAN', 'IMMUNOGLOBULINS', 'INTRAVASCULAR']
ScoreOnly	MISSING:30914	1	5.825	ATC_J06B_A02	['ADM', 'HUMAN', 'IMMUNOGLOBULINS', 'INTRAVASCULAR']
ScoreOnly	MISSING:30915	1	5.825	ATC_J06B_A02	['ADM', 'HUMAN', 'IMMUNOGLOBULINS', 'INTRAVASCULAR']
ScoreOnly	MISSING:30917	1	5.825	ATC_J06B_A02	['ADM', 'HUMAN', 'IMMUNOGLOBULINS', 'INTRAVASCULAR']
ScoreOnly	MISSING:30918	1	5.825	ATC_J06B_A02	['ADM', 'HUMAN', 'IMMUNOGLOBULINS', 'INTRAVASCULAR']
ScoreOnly	MISSING:30919	1	5.825	ATC_J06B_A02	['ADM', 'HUMAN', 'IMMUNOGLOBULINS', 'INTRAVASCULAR']
ScoreOnly	MISSING:30920	1	5.825	ATC_J06B_A02	['ADM', 'HUMAN', 'IMMUNOGLOBULINS', 'INTRAVASCULAR']
ScoreOnly	MISSING:30921	1	5.825	ATC_J06B_A02	['ADM', 'HUMAN', 'IMMUNOGLOBULINS', 'INTRAVASCULAR']
ScoreOnly	MISSING:30922	1	5.825	ATC_J06B_A02	['ADM', 'HUMAN', 'IMMUNOGLOBULINS', 'INTRAVASCULAR']
ScoreOnly	MISSING:30923	1	5.825	ATC_J06B_A02	['ADM', 'HUMAN', 'IMMUNOGLOBULINS', 'INTRAVASCULAR']
ScoreOnly	MISSING:30901	1	5.825	ATC_J06B_A02	['ADM', 'HUMAN', 'IMMUNOGLOBULINS', 'INTRAVASCULAR']
ScoreOnly	MISSING:30900	1	3.4	ATC_L03A_A02	['FILGRASTIM']
NoMatch	MISSING:30898	1	-1.0	NONE_0	['FILGRASTIM']
NoMatch	MISSING:30887	1	-1.0	NONE_0	['FILGRASTIM']
ScoreOnly	MISSING:30875	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30876	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30877	1	3.4	ATC_J01D_H03	['ERTAPENEM']
NoMatch	MISSING:30878	1	-1.0	NONE_0	['ERTAPENEM']
NoMatch	MISSING:30879	1	-1.0	NONE_0	['ERTAPENEM']
NoMatch	MISSING:30884	1	-1.0	NONE_0	['ERTAPENEM']
NoMatch	MISSING:30886	1	-1.0	NONE_0	['ERTAPENEM']
NoMatch	MISSING:30888	1	-1.0	NONE_0	['ERTAPENEM']
NoMatch	MISSING:30897	1	-1.0	NONE_0	['ERTAPENEM']
ScoreOnly	MISSING:30889	1	2.4308510638297873	ATC_B03A_C07	['FERRIC', 'GLUCONATE']
NoMatch	MISSING:30890	1	-1.0	NONE_0	['FERRIC', 'GLUCONATE']
NoMatch	MISSING:30891	1	-1.0	NONE_0	['FERRIC', 'GLUCONATE']
NoMatch	MISSING:30892	1	-1.0	NONE_0	['FERRIC', 'GLUCONATE']
NoMatch	MISSING:30893	1	-1.0	NONE_0	['FERRIC', 'GLUCONATE']
NoMatch	MISSING:30894	1	-1.0	NONE_0	['FERRIC', 'GLUCONATE']
NoMatch	MISSING:30896	1	-1.0	NONE_0	['FERRIC', 'GLUCONATE']
ScoreOnly	MISSING:30813	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30811	1	3.4	ATC_J01D_H03	['ERTAPENEM']
ScoreOnly	MISSING:30710	1	3.4	ATC_J01X_X09	['DAPTOMYCIN']
NoMatch	MISSING:30732	1	-1.0	NONE_0	['DAPTOMYCIN']
ScoreOnly	MISSING:30734	1	3.4	ATC_H01B_A02	['DESMOPRESSIN']
ScoreOnly	MISSING:30735	1	3.4	ATC_H01B_A02	['DESMOPRESSIN']
ScoreOnly	MISSING:30737	1	3.4	ATC_H01B_A02	['DESMOPRESSIN']
ScoreOnly	MISSING:30738	1	3.4	ATC_H01B_A02	['DESMOPRESSIN']
ScoreOnly	MISSING:30739	1	3.4	ATC_H01B_A02	['DESMOPRESSIN']
ScoreOnly	MISSING:30740	1	3.4	ATC_H01B_A02	['DESMOPRESSIN']
ScoreOnly	MISSING:30741	1	3.4	ATC_H01B_A02	['DESMOPRESSIN']
ScoreOnly	MISSING:30742	1	3.4	ATC_H01B_A02	['DESMOPRESSIN']
ScoreOnly	MISSING:30743	1	3.4	ATC_H01B_A02	['DESMOPRESSIN']
ScoreOnly	MISSING:30744	1	3.4	ATC_H01B_A02	['DESMOPRESSIN']
ScoreOnly	MISSING:30745	1	3.4	ATC_H01B_A02	['DESMOPRESSIN']
ScoreOnly	MISSING:30746	1	3.4	ATC_H01B_A02	['DESMOPRESSIN']
ScoreOnly	MISSING:30747	1	2.5111111111111115	ATC_A01A_C02	['DEXAMETHASONE']
ScoreOnly	MISSING:30747	1	2.5111111111111115	ATC_C05A_A09	['DEXAMETHASONE']
ScoreOnly	MISSING:30747	1	2.5111111111111115	ATC_D07A_B19	['DEXAMETHASONE']
ScoreOnly	MISSING:30747	1	2.5111111111111115	ATC_D07X_B05	['DEXAMETHASONE']
ScoreOnly	MISSING:30747	1	2.5111111111111115	ATC_D10A_A03	['DEXAMETHASONE']
ScoreOnly	MISSING:30747	1	2.5111111111111115	ATC_H02A_B02	['DEXAMETHASONE']
ScoreOnly	MISSING:30747	1	2.5111111111111115	ATC_R01A_D03	['DEXAMETHASONE']
ScoreOnly	MISSING:30747	1	2.5111111111111115	ATC_R01A_D53	['DEXAMETHASONE']
ScoreOnly	MISSING:30747	1	2.5111111111111115	ATC_S01B_A01	['DEXAMETHASONE']
ScoreOnly	MISSING:30747	1	2.5111111111111115	ATC_S01C_B01	['DEXAMETHASONE']
ScoreOnly	MISSING:30747	1	2.5111111111111115	ATC_S02B_A06	['DEXAMETHASONE']
