RXN_CD	RXN_NM	cnt
992457	Promethazine Hydrochloride 25 MG Rectal Suppository [Phenergan]	1
992459	Promethazine Hydrochloride 25 MG Rectal Suppository [Promethegan]	1
992471	Promethazine Hydrochloride 5 MG/ML Oral Solution	2
992473	Promethazine Hydrochloride 5 MG/ML Oral Solution [Phenergan Fortis]	1
992475	Promethazine Hydrochloride 50 MG Oral Tablet	2
992477	Promethazine Hydrochloride 50 MG Oral Tablet [Phenergan]	1
992478	Promethazine Hydrochloride 50 MG Rectal Suppository	3
992479	Promethazine Hydrochloride 50 MG Rectal Suppository [Phenergan]	1
992481	Promethazine Hydrochloride 50 MG Rectal Suppository [Promethegan]	1
352932	Promethazine VC	1
219441	Promethazine VC Plain	2
604251	Promethazine VC with Codeine	3
219442	Promethegan	3
262140	Prometrium	2
219443	Prominol	1
8748	Promit	1
1099274	Promolaxin	1
219444	Prompt Relief	2
121068	Pronestyl	8
219446	Pronestyl-SR	1
541545	Pronol	4
384685	Pronto	3
729770	Pronto Plus	1
219453	Prop-A-Tane	1
219455	Propa P.H. Acne Mask	1
219456	Propa P.H. Foaming Face Wash	1
738461	Propacet	1
219459	Propacet 100	1
262141	Propade	1
8754	Propafenone	12
203135	Propafenone Hydrochloride	6
861424	Propafenone Hydrochloride 150 MG Oral Tablet	2
861426	Propafenone Hydrochloride 150 MG Oral Tablet [Rythmol]	1
861427	Propafenone Hydrochloride 225 MG Oral Tablet	2
861428	Propafenone Hydrochloride 225 MG Oral Tablet [Rythmol]	1
861430	Propafenone Hydrochloride 300 MG Oral Tablet	2
861432	Propafenone Hydrochloride 300 MG Oral Tablet [Rythmol]	1
203263	Propagest	1
219460	Propan	1
8761	Propantheline	6
198165	Propantheline 15 MG Oral Tablet	3
104052	Propantheline 15 MG Oral Tablet [Probanthine]	1
312673	Propantheline 7.5 MG Oral Tablet	2
207776	Propantheline 7.5 MG Oral Tablet [Probanthine]	1
8762	Propantheline Bromide	3
34905	proparacaine	12
227778	Proparacaine hydrochloride	2
1191013	Proparacaine hydrochloride 5 MG/ML Ophthalmic Solution	7
1191024	Proparacaine hydrochloride 5 MG/ML Ophthalmic Solution [AK-Taine]	1
1191026	Proparacaine hydrochloride 5 MG/ML Ophthalmic Solution [Alcaine]	1
1191032	Proparacaine hydrochloride 5 MG/ML Ophthalmic Solution [Ophthaine]	1
1191034	Proparacaine hydrochloride 5 MG/ML Ophthalmic Solution [Ophthetic]	1
1191036	Proparacaine hydrochloride 5 MG/ML Ophthalmic Solution [Parcaine]	1
219462	Propecia	1
1148520	Propel	2
55170	Propine	1
198166	propiomazine 20 MG/ML Injectable Solution	2
121047	Propionate	1
34658	Propionic acid	1
8782	Propofol	24
884675	Propofol 10 MG/ML Injectable Suspension [Propoven]	3
8783	Propolis	2
282699	Propolis 500 MG Oral Capsule	1
884672	Propoven	4
8785	Propoxyphene	34
219464	Propoxyphene Compound 65	1
71517	Propoxyphene Hydrochloride	1
849279	Propoxyphene Hydrochloride 65 MG Oral Capsule	3
849281	Propoxyphene Hydrochloride 65 MG Oral Capsule [Darvon]	1
849284	Propoxyphene Hydrochloride 65 MG Oral Capsule [PP-Cap]	1
8786	propoxyphene napsylate	2
827748	propoxyphene napsylate 100 MG Oral Tablet	3
827750	propoxyphene napsylate 100 MG Oral Tablet [Darvon-N]	1
8787	Propranolol	72
582632	Propranolol HCl Intensol	1
82084	Propranolol Hydrochloride	38
856448	Propranolol Hydrochloride 10 MG Oral Tablet	5
856450	Propranolol Hydrochloride 10 MG Oral Tablet [Inderal]	1
856457	Propranolol Hydrochloride 20 MG Oral Tablet	5
856508	Propranolol Hydrochloride 20 MG Oral Tablet [Inderal]	1
856459	Propranolol Hydrochloride 20 MG Oral Tablet [Pronol]	1
856724	Propranolol Hydrochloride 4 MG/ML Oral Solution	2
1495058	Propranolol Hydrochloride 4.28 MG/ML Oral Solution	2
1495064	Propranolol Hydrochloride 4.28 MG/ML Oral Solution [Hemangeol]	1
856519	Propranolol Hydrochloride 40 MG Oral Tablet	5
856521	Propranolol Hydrochloride 40 MG Oral Tablet [Inderal]	1
856528	Propranolol Hydrochloride 40 MG Oral Tablet [Pronol]	1
856556	Propranolol Hydrochloride 60 MG Oral Tablet	3
856557	Propranolol Hydrochloride 60 MG Oral Tablet [Inderal]	1
856733	Propranolol Hydrochloride 8 MG/ML Oral Solution	1
856578	Propranolol Hydrochloride 80 MG Oral Tablet	5
856579	Propranolol Hydrochloride 80 MG Oral Tablet [Inderal]	1
856737	Propranolol Hydrochloride 80 MG/ML Oral Solution	2
856739	Propranolol Hydrochloride 90 MG Oral Tablet	1
219465	Propulsid	3
1311134	Propyl Gallate	1
1363696	propylene carbonate	1
34693	Propylene glycol	51
1041798	Propylene glycol 6 MG/ML Ophthalmic Solution	7
1098292	Propylene glycol 6 MG/ML Ophthalmic Solution [Systane Balance]	1
360034	Propylene glycol 9.5 MG/ML Ophthalmic Solution	3
1427008	Propylene glycol diacetate	1
1314411	propylene glycol monostearate	2
1314303	PROPYLENE GLYCOL, (R)-	4
1663407	propylene glycol, (S)-	4
8792	propylhexedrine	2
1361536	propylhexedrine 250 MG/ACTUAT Nasal Inhalant	2
1361538	propylhexedrine 250 MG/ACTUAT Nasal Inhalant [Benzedrex]	1
34706	propylparaben	2
1867698	propylparaben calcium	1
1311574	PROPYLPARABEN SODIUM	1
8794	Propylthiouracil	2
198175	Propylthiouracil 50 MG Oral Tablet	1
606051	ProQuad	2
602786	Proquin	1
196476	Proscar	1
1245487	Prosed DS	1
581255	Prosol	1
219469	ProSom	2
219418	ProStep	2
262500	Prostigmin	3
219470	Prostigmin Bromide	3
202794	Prostin E2	1
152263	Prostin VR	1
8825	Protamine Sulfate (USP)	2
219472	Protectol	1
8834	Protein C	7
723868	protein C, human	2
723871	protein C, human 1 UNT Injection	4
728491	protein C, human 1 UNT Injection [Ceprotin]	2
34822	Protein S	4
8859	Proteins	12
219474	Protenate	1
543243	Protex	1
546343	Protex D	1
1441688	Prothrombin	4
1441689	prothrombin, human	2
219475	Protilase	1
261624	Protonix	4
284847	Protonix IV	4
1486892	Protopam	1
284848	Protopic	2
219478	Protostat	1
8886	Protriptyline	4
203199	Protriptyline Hydrochloride	2
905168	Protriptyline Hydrochloride 10 MG Oral Tablet	2
905170	Protriptyline Hydrochloride 10 MG Oral Tablet [Vivactil]	1
905172	Protriptyline Hydrochloride 5 MG Oral Tablet	2
905174	Protriptyline Hydrochloride 5 MG Oral Tablet [Vivactil]	1
202986	Protropin	2
219479	Protuss	1
219482	Protuss D	1
1788985	Provayblue	1
978086	Provenge	1
202908	Proventil	7
219483	Proventil HFA	1
202888	Provera	3
219484	Provigil	2
1086724	Provil	1
219485	Provisc	1
219486	Provocholine	2
219487	Proxacol	1
58827	Prozac	6
284849	Prozac Weekly	1
261625	Prudoxin	1
24902	prussian blue insoluble	3
759006	prussian blue insoluble 500 MG Oral Capsule	2
759009	prussian blue insoluble 500 MG Oral Capsule [Radiogardase]	1
643843	PSE Allergy	1
643844	PSE Allergy DM	1
352869	PSE Brom DM	1
643858	PSE Carb DM	1
217238	PSE-GG CR	1
219489	Pseubrom	1
219490	Pseubrom-PD	1
747250	Pseudacarb	1
602835	Pseudatex	1
746345	Pseudatex HC	1
219492	Pseudo brand of pseudoephedrine	2
605146	Pseudo Carb	1
605135	Pseudo Carb DM	1
645732	Pseudo Cough	1
219493	Pseudo G/PSI	1
405281	Pseudo Max	1
219494	Pseudo-G	1
219496	Pseudo-gest	1
219495	Pseudo-Plus	1
219497	Pseudochlor	1
219499	Pseudocot-G	1
8896	Pseudoephedrine	2427
1007824	Pseudoephedrine / Pyrilamine	1
214807	Pseudoephedrine / Triprolidine	112
731163	Pseudoephedrine 10 MG/ML Extended Release Suspension	2
729048	Pseudoephedrine 10 MG/ML Oral Suspension	2
729799	Pseudoephedrine 10 MG/ML Oral Suspension [Nasofed]	1
91168	Pseudoephedrine Hydrochloride	15
1099668	Pseudoephedrine Hydrochloride 10 MG/ML / Triprolidine Hydrochloride 0.938 MG/ML Oral Solution	5
979303	Pseudoephedrine Hydrochloride 10 MG/ML / Triprolidine Hydrochloride 0.938 MG/ML Oral Solution [Hist-PSE]	1
1099880	Pseudoephedrine Hydrochloride 10 MG/ML / Triprolidine Hydrochloride 0.938 MG/ML Oral Solution [Pediatex TD]	1
1367381	Pseudoephedrine Hydrochloride 120 MG / Terfenadine 60 MG Extended Release Oral Tablet	2
1367383	Pseudoephedrine Hydrochloride 120 MG / Terfenadine 60 MG Extended Release Oral Tablet [Seldane-D]	1
1086888	Pseudoephedrine Hydrochloride 120 MG Extended Release Oral Tablet [Suphedrin]	1
1049765	Pseudoephedrine Hydrochloride 15 MG Chewable Tablet	2
1243496	Pseudoephedrine Hydrochloride 240 MG Extended Release Oral Tablet [Efidac]	1
1099718	Pseudoephedrine Hydrochloride 3 MG/ML / Triprolidine Hydrochloride 0.02 MG/ML Oral Solution	2
1049143	Pseudoephedrine Hydrochloride 3 MG/ML Oral Solution	23
1237034	Pseudoephedrine Hydrochloride 3 MG/ML Oral Solution [Elixsure Decongestant]	1
1049770	Pseudoephedrine Hydrochloride 3 MG/ML Oral Solution [Sudafed]	1
1049145	Pseudoephedrine Hydrochloride 3 MG/ML Oral Solution [Sudogest]	1
1089110	Pseudoephedrine Hydrochloride 3 MG/ML Oral Solution [Triaminic AM]	1
1089123	Pseudoephedrine Hydrochloride 3 MG/ML Oral Solution [Tylenol Simply Stuffy]	1
1088259	Pseudoephedrine Hydrochloride 3 MG/ML Oral Suspension	23
1099720	Pseudoephedrine Hydrochloride 30 MG / Triprolidine Hydrochloride 2.5 MG Oral Tablet	2
1430169	Pseudoephedrine Hydrochloride 30 MG Oral Capsule	3
1049160	Pseudoephedrine Hydrochloride 30 MG Oral Tablet	73
1049517	Pseudoephedrine Hydrochloride 30 MG Oral Tablet [Genaphed]	1
1361515	Pseudoephedrine Hydrochloride 30 MG Oral Tablet [Nexafed]	1
1053481	Pseudoephedrine Hydrochloride 30 MG Oral Tablet [Pseudo-gest]	1
1049523	Pseudoephedrine Hydrochloride 30 MG Oral Tablet [Q-Fed]	1
1049525	Pseudoephedrine Hydrochloride 30 MG Oral Tablet [Ridafed]	1
1049527	Pseudoephedrine Hydrochloride 30 MG Oral Tablet [Seudotabs]	1
1049529	Pseudoephedrine Hydrochloride 30 MG Oral Tablet [Sudafed]	1
1049534	Pseudoephedrine Hydrochloride 30 MG Oral Tablet [Sudodrin]	1
1049162	Pseudoephedrine Hydrochloride 30 MG Oral Tablet [Sudogest]	1
1049541	Pseudoephedrine Hydrochloride 30 MG Oral Tablet [Uni-Sed]	1
1049551	Pseudoephedrine Hydrochloride 30 MG Oral Tablet [Wal-Phed]	1
1359003	Pseudoephedrine Hydrochloride 30 MG Oral Tablet [Zephrex-D]	1
1430173	Pseudoephedrine Hydrochloride 30 MG/ML Oral Solution	2
1041812	Pseudoephedrine Hydrochloride 6 MG/ML / Pyrilamine Maleate 4 MG/ML Oral Solution	2
1047771	Pseudoephedrine Hydrochloride 6 MG/ML / Pyrilamine Maleate 4 MG/ML Oral Solution [Viravan-P]	1
1099308	Pseudoephedrine Hydrochloride 6 MG/ML / Triprolidine Hydrochloride 0.25 MG/ML Oral Solution	25
1099310	Pseudoephedrine Hydrochloride 6 MG/ML / Triprolidine Hydrochloride 0.25 MG/ML Oral Solution [A-Phedrin]	1
1099486	Pseudoephedrine Hydrochloride 6 MG/ML / Triprolidine Hydrochloride 0.25 MG/ML Oral Solution [Allerfrim]	1
1099490	Pseudoephedrine Hydrochloride 6 MG/ML / Triprolidine Hydrochloride 0.25 MG/ML Oral Solution [Altafed]	1
1049163	Pseudoephedrine Hydrochloride 6 MG/ML Oral Solution	31
1089731	Pseudoephedrine Hydrochloride 6 MG/ML Oral Solution [Decofed Liquid]	1
212089	Pseudoephedrine Hydrochloride 6 MG/ML Oral Solution [Decofed]	1
1089747	Pseudoephedrine Hydrochloride 6 MG/ML Oral Solution [Myfedrine]	1
1050417	Pseudoephedrine Hydrochloride 6 MG/ML Oral Solution [Q-Fed]	1
1049165	Pseudoephedrine Hydrochloride 6 MG/ML Oral Solution [Sudogest]	1
1089751	Pseudoephedrine Hydrochloride 6 MG/ML Oral Solution [Unifed]	1
1099723	Pseudoephedrine Hydrochloride 60 MG / Triprolidine Hydrochloride 2.5 MG Chewable Tablet	2
1099725	Pseudoephedrine Hydrochloride 60 MG / Triprolidine Hydrochloride 2.5 MG Oral Capsule	2
1099446	Pseudoephedrine Hydrochloride 60 MG / Triprolidine Hydrochloride 2.5 MG Oral Tablet	79
1099577	Pseudoephedrine Hydrochloride 60 MG / Triprolidine Hydrochloride 2.5 MG Oral Tablet [Actedril]	1
1099448	Pseudoephedrine Hydrochloride 60 MG / Triprolidine Hydrochloride 2.5 MG Oral Tablet [Actifed]	2
1099581	Pseudoephedrine Hydrochloride 60 MG / Triprolidine Hydrochloride 2.5 MG Oral Tablet [Allercon]	1
1099488	Pseudoephedrine Hydrochloride 60 MG / Triprolidine Hydrochloride 2.5 MG Oral Tablet [Allerfrim]	1
1099583	Pseudoephedrine Hydrochloride 60 MG / Triprolidine Hydrochloride 2.5 MG Oral Tablet [Aphedrid]	1
1099589	Pseudoephedrine Hydrochloride 60 MG / Triprolidine Hydrochloride 2.5 MG Oral Tablet [Atrogen]	1
1099593	Pseudoephedrine Hydrochloride 60 MG / Triprolidine Hydrochloride 2.5 MG Oral Tablet [Genac brand of pseudoephedrine/triprolidine]	1
1099600	Pseudoephedrine Hydrochloride 60 MG / Triprolidine Hydrochloride 2.5 MG Oral Tablet [Hista-Tabs]	1
1099602	Pseudoephedrine Hydrochloride 60 MG / Triprolidine Hydrochloride 2.5 MG Oral Tablet [Histafed]	1
1099604	Pseudoephedrine Hydrochloride 60 MG / Triprolidine Hydrochloride 2.5 MG Oral Tablet [Ridifed]	1
1099606	Pseudoephedrine Hydrochloride 60 MG / Triprolidine Hydrochloride 2.5 MG Oral Tablet [Sudafed Sinus Nighttime]	1
1099750	Pseudoephedrine Hydrochloride 60 MG / Triprolidine Hydrochloride 2.5 MG Oral Tablet [Tri-Pseudo]	1
1099752	Pseudoephedrine Hydrochloride 60 MG / Triprolidine Hydrochloride 2.5 MG Oral Tablet [Tri-Sudo]	1
1099754	Pseudoephedrine Hydrochloride 60 MG / Triprolidine Hydrochloride 2.5 MG Oral Tablet [Triafed]	1
1099756	Pseudoephedrine Hydrochloride 60 MG / Triprolidine Hydrochloride 2.5 MG Oral Tablet [Triphed]	1
1099758	Pseudoephedrine Hydrochloride 60 MG / Triprolidine Hydrochloride 2.5 MG Oral Tablet [Triptifed]	1
1099762	Pseudoephedrine Hydrochloride 60 MG / Triprolidine Hydrochloride 2.5 MG Oral Tablet [Trisofed]	1
1099774	Pseudoephedrine Hydrochloride 60 MG / Triprolidine Hydrochloride 2.5 MG Oral Tablet [Wal-Act]	1
1424383	Pseudoephedrine Hydrochloride 60 MG Oral Capsule	2
1049167	Pseudoephedrine Hydrochloride 60 MG Oral Tablet	14
1050413	Pseudoephedrine Hydrochloride 60 MG Oral Tablet [Pseudofed]	1
1050415	Pseudoephedrine Hydrochloride 60 MG Oral Tablet [Q-Fed]	1
1049773	Pseudoephedrine Hydrochloride 60 MG Oral Tablet [Sudafed]	1
1049169	Pseudoephedrine Hydrochloride 60 MG Oral Tablet [Sudogest]	1
1099677	Pseudoephedrine Hydrochloride 9 MG/ML / Triprolidine Hydrochloride 0.25 MG/ML Oral Solution	3
1099776	Pseudoephedrine Hydrochloride 9 MG/ML / Triprolidine Hydrochloride 0.25 MG/ML Oral Solution [Tripohist D]	1
1099778	Pseudoephedrine Hydrochloride 9 MG/ML / Triprolidine Hydrochloride 0.25 MG/ML Oral Solution [Zymine D]	1
1049777	Pseudoephedrine Hydrochloride 9.38 MG/ML Oral Solution	20
1245731	Pseudoephedrine Hydrochloride 9.38 MG/ML Oral Solution [Dimetapp Infant Drops]	1
1245734	Pseudoephedrine Hydrochloride 9.38 MG/ML Oral Solution [Pediacare Drops]	2
1245736	Pseudoephedrine Hydrochloride 9.38 MG/ML Oral Solution [Triaminic Infant Drops]	1
219500	Pseudoephedrine Sinus	1
91169	Pseudoephedrine sulfate	2
1363299	Pseudoephedrine sulfate 60 MG Oral Tablet	2
221151	PSEUDOEPHEDRINE TANNATE	2
1099779	PSEUDOEPHEDRINE TANNATE 9 MG/ML / triprolidine tannate 0.5 MG/ML Extended Release Suspension	2
1099781	PSEUDOEPHEDRINE TANNATE 9 MG/ML / triprolidine tannate 0.5 MG/ML Extended Release Suspension [Zymine DXR]	1
1099729	PSEUDOEPHEDRINE TANNATE 9 MG/ML / triprolidine tannate 0.5 MG/ML Oral Suspension	2
219501	Pseudofed	2
219502	Pseudofen	1
219503	Pseudofen PD	1
219505	Pseudotabs	1
261627	Pseudovent	1
405282	Pseudovent DM	2
261628	Pseudovent Ped	1
219507	Psorcon	2
219508	Psorcon E	2
669595	Psoriasin	3
352936	Psoriatec	1
219509	Psorigel	1
8928	Psyllium	272
1007092	Psyllium / sennosides, USP	2
245768	Psyllium 1700 MG Oral Wafer	2
209703	Psyllium 1700 MG Oral Wafer [Metamucil]	1
283215	Psyllium 3400 MG Oral Wafer	2
212523	Psyllium 3400 MG Oral Wafer [Fiberall]	1
824586	Psyllium 3400 MG Powder for Oral Suspension	173
1090807	Psyllium 3400 MG Powder for Oral Suspension [Konsyl]	4
880853	Psyllium 3400 MG Powder for Oral Suspension [Metamucil]	5
1089355	Psyllium 3400 MG Powder for Oral Suspension [Reguloid]	3
1087167	Psyllium 3400 MG Powder for Oral Suspension [Wal-Mucil]	1
1095545	Psyllium 3500 MG Powder for Oral Suspension	17
1290918	Psyllium 3500 MG Powder for Oral Suspension [Hydrocil]	2
1095547	Psyllium 3500 MG Powder for Oral Suspension [Konsyl]	2
1791065	Psyllium 400 MG Oral Capsule	5
1866518	Psyllium 400 MG Oral Capsule [Metamucil]	1
1095530	Psyllium 4300 MG Powder for Oral Suspension	4
1095532	Psyllium 4300 MG Powder for Oral Suspension [Konsyl]	2
577185	Psyllium 500 MG / sennosides, USP 9 MG Oral Capsule	2
1095600	Psyllium 500 MG / sennosides, USP 9 MG Oral Capsule [Konsyl Senna Prompt]	1
199180	Psyllium 500 MG Oral Capsule	2
581417	Psyllium 520 MG Oral Capsule	25
1095588	Psyllium 520 MG Oral Capsule [Konsyl]	1
1090917	Psyllium 520 MG Oral Capsule [Reguloid]	1
1100912	Psyllium 520 MG Oral Capsule [Wal-Mucil]	1
1095534	Psyllium 6000 MG Powder for Oral Suspension	17
1095536	Psyllium 6000 MG Powder for Oral Suspension [Konsyl]	2
539960	Pulexn DM	1
1425878	pullulan	1
852102	Pullularia extract	2
999418	Pullularia extract 10000 UNT/ML Injectable Solution	1
999425	Pullularia extract 20000 UNT/ML Injectable Solution	1
604095	Pulmari-GP	1
196487	Pulmicort	5
284850	Pulmicort Respules	3
381060	Pulmicort Turbohaler	1
1442601	PulmoSal	1
74704	Pulmozyme	1
126291	Pumpkin seed extract	2
1236009	Pumpkin seed extract 500 MG Oral Tablet	2
466570	pumpkin seed oil	1
1008708	pumpkin seed oil / Saw palmetto extract	1
1007889	pumpkin seed oil / Saw palmetto extract / Zinc Gluconate	1
242632	pumpkin seed oil 40 MG / Saw palmetto extract 160 MG / Zinc Gluconate 7.5 MG Oral Capsule	2
1307706	Punica granatum flower extract	2
1794166	Punica granatum leaf extract	2
1354526	Punica granatum root bark extract	2
1310067	Punica granatum seed extract	2
1432478	punica granatum whole extract	2
1115889	Puralube	2
219512	Purge	1
8948	Purified Protein Derivative of Tuberculin	8
313527	Purified Protein Derivative of Tuberculin 10 UNT/ML Injectable Solution	2
798417	Purified Protein Derivative of Tuberculin 10 UNT/ML Injectable Solution [Tubersol]	1
896969	Purified Protein Derivative of Tuberculin 2500 UNT/ML Injectable Solution	2
896971	Purified Protein Derivative of Tuberculin 2500 UNT/ML Injectable Solution [Tubersol]	1
313532	Purified Protein Derivative of Tuberculin 50 UNT/ML Injectable Solution	3
798408	Purified Protein Derivative of Tuberculin 50 UNT/ML Injectable Solution [Aplisol]	1
798415	Purified Protein Derivative of Tuberculin 50 UNT/ML Injectable Solution [Tubersol]	1
219513	Purinethol	1
1536485	Purixan	1
1544907	Puroxcin	1
35018	Pycnogenol	5
236466	Pygeum Africanum Preparation	1
1008601	Pygeum Africanum Preparation / Urtica preparation	1
259820	Pygeum Africanum Preparation 25 MG / Urtica preparation 300 MG Oral Capsule	2
242227	Pygeum Africanum Preparation 50 MG Oral Capsule	2
705862	Pylera	1
8984	Pyrantel	21
199107	Pyrantel 180 MG Oral Tablet	2
312733	Pyrantel 50 MG/ML Oral Suspension	16
212336	Pyrantel 50 MG/ML Oral Suspension [Ascarel]	1
8985	Pyrantel Pamoate	4
199106	Pyrantel Pamoate 144 MG/ML Oral Suspension	16
209828	Pyrantel Pamoate 144 MG/ML Oral Suspension [Antiminth]	1
404175	Pyrantel Pamoate 144 MG/ML Oral Suspension [Ascarel]	1
404269	Pyrantel Pamoate 144 MG/ML Oral Suspension [Pin-X]	2
668538	Pyrantel Pamoate 720.5 MG Chewable Tablet	2
701502	Pyrantel Pamoate 720.5 MG Chewable Tablet [Pin-X]	1
8987	Pyrazinamide	5
198181	Pyrazinamide 500 MG Oral Tablet	1
993793	Pyregesic	1
616078	Pyrelle HB	1
8991	Pyrethrins	79
1232405	Pyrethrum extract	3
8998	Pyridium	2
88767	Pyridium Plus	1
9000	Pyridostigmine	17
9001	Pyridostigmine Bromide	11
903843	Pyridostigmine Bromide 12 MG/ML Oral Solution	4
903845	Pyridostigmine Bromide 12 MG/ML Oral Solution [Mestinon]	2
903847	Pyridostigmine Bromide 180 MG Extended Release Oral Tablet	3
903849	Pyridostigmine Bromide 180 MG Extended Release Oral Tablet [Mestinon]	1
903841	Pyridostigmine Bromide 30 MG Oral Tablet	1
903857	Pyridostigmine Bromide 60 MG Oral Tablet	2
903859	Pyridostigmine Bromide 60 MG Oral Tablet [Mestinon]	1
9002	Pyridoxal	3
9004	Pyridoxal Phosphate	2
833437	Pyridoxal Phosphate 20 MG Delayed Release Oral Tablet	2
1599827	PYRIDOXAL PHOSPHATE ANHYDROUS	3
684879	pyridoxine	102
1028612	pyridoxine / Thiamine / Vitamin B 12	5
1145088	pyridoxine 500 MG Extended Release Oral Tablet	3
203164	Pyridoxine Hydrochloride	16
312736	Pyridoxine Hydrochloride 100 MG/ML Injectable Solution	3
1100457	Pyridoxine Hydrochloride 25 MG Oral Tablet	3
979362	Pyril D	1
544364	Pyrilafen Tannate 12	1
9009	Pyrilamine	134
707922	Pyrilamine 2.4 MG/ML Extended Release Suspension	2
707926	Pyrilamine 2.4 MG/ML Extended Release Suspension [Pyrlex]	1
312740	Pyrilamine 25 MG Oral Tablet	2
82091	Pyrilamine Maleate	3
9010	Pyrimethamine	5
203218	Pyrimethamine / Sulfadoxine	2
198229	Pyrimethamine 25 MG / Sulfadoxine 500 MG Oral Tablet	2
207884	Pyrimethamine 25 MG / Sulfadoxine 500 MG Oral Tablet [Fansidar]	1
198182	Pyrimethamine 25 MG Oral Tablet	2
201912	Pyrimethamine 25 MG Oral Tablet [Daraprim]	1
219521	Pyrinyl Liquid Shampoo	2
562418	pyrithione 10 MG/ML Medicated Shampoo	35
707923	Pyrlex	1
730973	Pyrlex CB	1
707911	Pyrlex PD	1
9022	Pyrogallol	1
155060	Pyroglutamate	1
1364533	Pyrophosphate	2
1086760	Pyrroxate Cold & Congestion	3
72031	Pyruvate	2
35161	Pyruvic Acid	2
35163	pyrvinium	1
55347	Pyrvinium pamoate	1
219523	Q-Acin	1
219526	Q-Bid LA	1
219527	Q-Dryl	5
1086798	Q-Dryl Allergy	5
219528	Q-Dryl Topical	5
219529	Q-Fed	3
1086809	Q-Gel	3
1086848	Q-Gel with Lipoic Acid	1
219531	Q-Gesic	1
219533	Q-Lax	1
219534	Q-Naftate	3
219535	Q-Nol	1
219536	Q-Nol Extra Strength	1
219537	Q-Pap	2
219538	Q-Profen	1
1251825	Q-Sorb	7
850459	Q-Sorb Co Q-10	7
219540	Q-Tapp	3
604255	Q-Tapp DM	1
776976	Q-Tapp Reformulated Feb 2008	3
284851	Q-Tapp SR	3
219542	Q-Tuss with Hydrocodone	1
219543	Q-Tussin	2
669350	Q-Tussin CF	2
731387	Q-Tussin CF Reformulated Oct 2007	1
219544	Q-Tussin DM	2
219545	Q-Tussin PE	1
1090912	Q-Up	1
219546	Q-V Tussin	1
1806885	Qbrelis	1
405285	QDall	1
607132	Qdall AR	1
726758	QFlex	1
1534651	Qlearquil Allergy Relief	1
1534660	Qlearquil Daytime Sinus & Congestion	1
1550033	Qlearquil Nasal Decongestant	1
1535598	Qlearquil Nighttime Allergy Relief	1
219547	QM-260	1
1248841	Qnasl	2
1372703	Qsymia	4
1925499	Qtern	2
352939	Quad Tann Pediatric	1
616980	Quad Tuss	1
759692	Quadra-Hist D Reformulated Feb 2008	1
261630	Quadra-Hist-D Ped	1
834790	Quadra-Hist-D Ped Reformulated Mar 2009	1
1607804	Quadracel	1
1037148	Quadrahist D	1
203876	Quadramet	1
35177	Quadrinal	1
669357	Qual-Tussin DC	1
546382	Quala Cet	1
702348	Quala HC	1
647128	Qualaquin	1
219549	Quarzan	2
283678	quaternium-15	1
1314289	QUATERNIUM-15 CIS-FORM	1
35185	quazepam	4
198183	quazepam 15 MG Oral Tablet	2
207889	quazepam 15 MG Oral Tablet [Doral]	1
198184	quazepam 7.5 MG Oral Tablet	2
207886	quazepam 7.5 MG Oral Tablet [Doral]	1
1494761	Qudexy	5
867353	queen palm pollen extract	1
889650	queen palm pollen extract 50 MG/ML Injectable Solution	1
203516	Quelicin	3
219552	Quenalin	1
9060	Quercetin	5
1150152	Quercetin / resveratrol	2
1150153	Quercetin 100 MG / resveratrol 100 MG Oral Tablet	2
199368	Quercetin 250 MG Oral Tablet	1
199367	Quercetin 50 MG Oral Tablet	1
202582	Questran	5
93918	Questran Light	3
51272	quetiapine	22
312743	quetiapine 100 MG Oral Tablet	2
153639	quetiapine 100 MG Oral Tablet [Seroquel]	1
317174	quetiapine 200 MG Oral Tablet	2
153640	quetiapine 200 MG Oral Tablet [Seroquel]	1
312744	quetiapine 25 MG Oral Tablet	2
153638	quetiapine 25 MG Oral Tablet [Seroquel]	1
312745	quetiapine 300 MG Oral Tablet	2
284509	quetiapine 300 MG Oral Tablet [Seroquel]	1
616483	quetiapine 400 MG Oral Tablet	2
616485	quetiapine 400 MG Oral Tablet [Seroquel]	1
616487	quetiapine 50 MG Oral Tablet	2
616489	quetiapine 50 MG Oral Tablet [Seroquel]	1
221153	Quetiapine fumarate	11
1486766	Quflora	5
219555	Quibron	1
203391	Quibron T-SR	1
93922	Quibron-T	1
1727444	QuilliChew	3
1312584	Quillivant	2
539799	Quin-Tab	1
9061	Quinacrine	1
82092	Quinacrine Monohydrochloride	1
539794	Quinadure	1
320261	Quinaglute	1
219560	Quinaglute Dura-Tabs	1
35208	quinapril	17
312748	quinapril 10 MG Oral Tablet	2
207892	quinapril 10 MG Oral Tablet [Accupril]	1
312749	quinapril 20 MG Oral Tablet	2
207893	quinapril 20 MG Oral Tablet [Accupril]	1
314203	quinapril 40 MG Oral Tablet	2
207895	quinapril 40 MG Oral Tablet [Accupril]	1
312750	quinapril 5 MG Oral Tablet	2
207891	quinapril 5 MG Oral Tablet [Accupril]	1
235759	Quinapril hydrochloride	4
540370	Quinaretic	3
219562	Quindal	1
219563	Quindal Expectorant	1
219564	Quindal HD	2
219565	Quineprox	1
312751	Quinestrol 0.1 MG Oral Tablet	2
93925	Quinidex Extentabs	1
9068	Quinidine	21
