RXN_CD	RXN_NM	cnt
219314	Polymyxin B / Trimethoprim	2
218874	Omnipaque 240	2
728111	Oseltamivir 30 MG Oral Capsule [Tamiflu]	1
208451	Polymyxin B 10000 UNT/ML / Trimethoprim 1 MG/ML Ophthalmic Solution [Polytrim]	1
224911	Oncaspar	1
1115700	Oseltamivir 6 MG/ML Oral Suspension [Tamiflu]	1
1115013	Once-Daily gabapentin 600 MG Oral Tablet [Gralise]	1
312122	Oseltamivir 75 MG Oral Capsule	2
212447	Ondansetron 0.8 MG/ML Oral Solution [Zofran]	1
1721581	osimertinib 80 MG Oral Tablet	2
261302	Ondansetron 24 MG Oral Tablet [Zofran]	1
1807917	Osmotic 24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet	2
876693	Ondansetron 8 MG Disintegrating Oral Tablet [Zofran]	1
312086	Ondansetron 8 MG Oral Tablet	2
860807	Azelastine hydrochloride 0.5 MG/ML Ophthalmic Solution [Optivar]	1
1598820	Onexton	1
1370469	Onion extract	1
1235143	azilsartan / Chlorthalidone	4
1812011	Osmotic 24 HR Nifedipine 30 MG Extended Release Oral Tablet	4
139994	Oprelvekin	1
1235150	azilsartan medoxomil 40 MG / Chlorthalidone 12.5 MG Oral Tablet [Edarbyclor]	1
636103	Optase	1
105669	Polysaccharide iron complex	48
1812013	Osmotic 24 HR Nifedipine 60 MG Extended Release Oral Tablet	4
351438	Osmotic 24 HR Nifedipine 60 MG Extended Release Oral Tablet [Nifedical]	1
1370976	Ospemifene 60 MG Oral Tablet	2
212485	Polysaccharide iron complex 150 MG Oral Capsule [Fe-Tinic 150]	1
1370982	Ospemifene 60 MG Oral Tablet [Osphena]	1
261597	Optivar	1
1091650	azilsartan medoxomil 40 MG Oral Tablet [Edarbi]	1
1492733	Otezla	2
756221	Polysaccharide iron complex 20 MG/ML Oral Solution [Niferex]	1
583482	Azithromycin 33.3 MG/ML Extended Release Suspension [Zmax]	1
1086627	Oto-End	1
728227	Polysaccharide iron complex 391 MG Oral Capsule	1
218910	Orabase with Benzocaine	2
700900	Polysaccharide iron complex 435 MG Oral Capsule	1
352857	Ovace	3
544667	Ovace Wash	1
1312974	Polysaccharide iron complex 50 MG Oral Capsule [NovaFerrum Iron]	1
218976	Ovcon	3
261602	Ovide	1
261598	Orajel Perioseptic Maximum Strength	1
32592	oxaliplatin	1
8560	Polysorbate 80	10
7779	Oxandrolone	5
846986	Oral-B Rinse	1
105260	Azithromycin 40 MG/ML Oral Suspension [Zithromax]	1
207243	oxaprozin 600 MG Oral Tablet [Daypro]	1
544401	Oralone	1
54955	Polysporin	4
226827	Azithromycin 500 MG Oral Tablet [Zithromax]	1
253155	Azithromycin Dihydrate	1
285077	Orapred	4
218930	Orazinc 110	2
705279	OREGANO OIL	1
1809900	polyvinyl alcohol (18000 MW)	3
7781	Oxazepam	8
1790286	polyvinyl alcohol (MW 94000)	3
203681	Orinase	1
692876	orlistat 60 MG Oral Capsule	2
1235569	Polyvinyl Alcohol 0.005 ML/ML / Povidone 6 MG/ML / Tetrahydrozoline hydrochloride 0.5 MG/ML Ophthalmic Solution	1
598050	Polyvinyl Alcohol 0.005 ML/ML / Povidone 6 MG/ML Ophthalmic Solution	7
668526	Polyvinyl Alcohol 0.006 ML/ML Ophthalmic Solution	1
312134	Oxazepam 15 MG Oral Capsule	2
7704	Ornithine	1
198058	Oxazepam 15 MG Oral Tablet	2
261360	oxcarbazepine 300 MG Oral Tablet [Trileptal]	1
1046287	Polyvinyl Alcohol 0.014 ML/ML / Povidone 6 MG/ML Ophthalmic Solution [MiniDrops]	1
407838	Ortho Cyclen	2
630981	Polyvinyl Alcohol 27 MG/ML / Povidone 20 MG/ML Ophthalmic Solution [Freshkote]	1
312138	oxcarbazepine 600 MG Oral Tablet	2
218953	Ortho Novum	3
56226	Oxiconazole nitrate	2
1369719	Pomalyst	3
669367	Azo-Cranberry	1
314157	Oseltamivir 12 MG/ML Oral Suspension	2
607186	Oxy 10 Balance	1
194882	Azopt	1
1049683	Oxycodone Hydrochloride 10 MG Oral Tablet	1
728109	Oseltamivir 30 MG Oral Capsule	2
901614	Aztreonam 75 MG/ML Inhalant Solution [Cayston]	1
1364352	ponatinib 15 MG Oral Tablet	1
1049613	Oxycodone Hydrochloride 15 MG Oral Tablet [Roxicodone]	1
728115	Oseltamivir 45 MG Oral Capsule [Tamiflu]	1
351415	Oxycodone Hydrochloride 20 MG/ML Oral Solution [Oxydose]	1
1050409	Oxycodone Hydrochloride 20 MG/ML Oral Solution [Oxyfast]	1
1115698	Oseltamivir 6 MG/ML Oral Suspension	2
1050421	Oxycodone Hydrochloride 5 MG Oral Tablet [Percolone]	1
1364360	ponatinib 45 MG Oral Tablet	1
261315	Oseltamivir 75 MG Oral Capsule [Tamiflu]	1
202770	Azulfidine	1
1113314	Oxycodone Hydrochloride 7.5 MG Oral Tablet	1
237381	Potassium Acetate 2 MEQ/ML Injectable Solution	1
1721560	osimertinib	3
1111261	potassium bicarbonate 20 MEQ Effervescent Oral Tablet	2
1721559	osimertinib mesylate	2
1537055	potassium bicarbonate 50 MEQ Effervescent Oral Tablet [K-Lyte]	1
1807894	Osmotic 24 HR Metformin hydrochloride 1000 MG Extended Release Oral Tablet	2
218986	Oxycontin	15
360394	Osmotic 24 HR Nifedipine 30 MG Extended Release Oral Tablet [Nifedical]	1
1812015	Osmotic 24 HR Nifedipine 90 MG Extended Release Oral Tablet	3
827226	Otic Edge	1
405240	Otirx	1
284818	Ovidrel	1
692572	Bacitracin / Neomycin / Polymyxin B	30
225037	Ovral	1
1303726	Bacitracin / pramoxine	1
202454	Ovrette	1
352305	Oxandrolone 10 MG Oral Tablet [Oxandrin]	1
198056	Oxandrolone 2.5 MG Oral Tablet	2
657561	Bacitracin 0.4 UNT/MG / Hydrocortisone 0.01 MG/MG / Neomycin 0.0035 MG/MG / Polymyxin B 5 UNT/MG Topical Ointment	2
7812	Oxymetazoline	35
32613	oxaprozin	2
1000992	Oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray [Afrin]	6
207247	Oxazepam 15 MG Oral Tablet [Serax]	1
688704	Bacitracin 0.4 UNT/MG / Hydrocortisone 0.01 MG/MG / Neomycin 0.0035 MG/MG / Polymyxin B 5 UNT/MG Topical Ointment [Cortisporin Ointment]	1
207246	Oxazepam 30 MG Oral Capsule [Serax]	1
1086015	Oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray [Anefrin]	1
283536	oxcarbazepine 60 MG/ML Oral Suspension	2
262090	oxcarbazepine 600 MG Oral Tablet [Trileptal]	1
1001020	Oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray [Mucinex Nasal Spray]	2
1001054	Oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray [Neo-Synephrine 12 Hour]	1
32638	oxiconazole	4
312140	oxiconazole 10 MG/ML Topical Lotion	2
1869816	Oxymetazoline hydrochloride 10 MG/ML Topical Cream	2
218977	Oxistat	2
8591	Potassium Chloride	120
218979	Oxsoralen-Ultra	1
199258	Oxymetholone 50 MG Oral Tablet	2
308493	Bacitracin 0.4 UNT/MG / Neomycin 0.0035 MG/MG / Polymyxin B 10 UNT/MG Ophthalmic Ointment	6
977942	Oxymorphone Hydrochloride 10 MG Oral Tablet	2
1658303	Potassium Chloride 10 MEQ Extended Release Oral Capsule [Klor-Con]	1
1365655	Oxtellar	3
832739	Potassium Chloride 2.67 MEQ/ML Oral Solution [Kaon-Cl]	1
7824	Oxytocin	4
1483340	Potassium Chloride 20 MEQ Extended Release Oral Tablet [K-Tab]	1
1234555	oxybutynin 0.03 MG/MG Topical Gel	2
864818	Oxybutynin chloride 0.1 MG/MG Topical Gel	2
1536439	Potassium Chloride 25 MEQ Effervescent Oral Tablet [K-Lyte Cl]	1
863599	Oxybutynin chloride 1 MG/ML Oral Solution	1
863664	Oxybutynin chloride 5 MG Oral Tablet	1
1658300	Potassium Chloride 8 MEQ Extended Release Oral Capsule [Klor-Con]	1
238013	Oxytocin 10 UNT/ML Injectable Solution	2
207315	Oxytocin 10 UNT/ML Injectable Solution [Pitocin]	1
221136	Oxychlorosene sodium	1
208939	Potassium Chloride 8 MEQ Extended Release Oral Capsule [Micro-K]	1
218991	Oysco 500	2
218994	Oyst Cal	1
832718	Potassium Chloride 8 MEQ Extended Release Oral Tablet [Klor-Con]	1
219000	Oyster Cal 500	1
1049604	Oxycodone Hydrochloride 1 MG/ML Oral Solution	2
199381	potassium citrate 10 MEQ Extended Release Oral Tablet	3
1311062	Oyster shell calcium carbonate preparation	3
898490	potassium citrate 15 MEQ Extended Release Oral Tablet	2
405250	Palgic	2
1049606	Oxycodone Hydrochloride 1 MG/ML Oral Solution [Roxicodone]	1
898517	potassium citrate 15 MEQ Extended Release Oral Tablet [Urocit-K]	1
312535	Potassium gluconate 1.33 MEQ/ML Oral Solution	1
1049686	Oxycodone Hydrochloride 20 MG Oral Tablet	1
312538	Potassium Hydroxide 50 MG/ML Topical Solution	1
1007291	potassium phosphate / Sodium Phosphate, Dibasic	4
1008010	potassium phosphate / Sodium Phosphate, Dibasic / Sodium Phosphate, Monobasic	11
858045	paliperidone palmitate	12
204602	Bacitracin 0.4 UNT/MG / Neomycin 0.0035 MG/MG / Polymyxin B 5 UNT/MG Topical Ointment	23
1049615	Oxycodone Hydrochloride 20 MG/ML Oral Solution	6
8610	Povidone	17
70561	palonosetron	2
1050407	Oxycodone Hydrochloride 20 MG/ML Oral Solution [ETH-Oxydose]	1
397405	Palonosetron hydrochloride	1
1359354	Bacitracin 0.5 UNT/MG / Neomycin 0.0035 MG/MG / Polymyxin B 10 UNT/MG / Pramoxine hydrochloride 0.01 MG/MG Topical Ointment [Neosporin Plus Maximum Strength]	1
797730	Povidone-Iodine 100 MG/ML Medicated Pad	6
1049618	Oxycodone Hydrochloride 30 MG Oral Tablet	2
7866	Pamelor	5
1049621	Oxycodone Hydrochloride 5 MG Oral Tablet	4
312564	Povidone-Iodine 100 MG/ML Topical Solution	3
199876	Pancreatin 2400 MG Oral Capsule	1
218989	OxyIR	1
235379	Pancrelipase	2
211108	Povidone-Iodine 100 MG/ML Topical Solution [Betadine]	1
1359363	Bacitracin 0.5 UNT/MG / Neomycin 0.0035 MG/MG / Polymyxin B 10 UNT/MG Topical Ointment	23
7884	Pancuronium Bromide	1
252965	Povidone-Iodine 50 MG/ML Topical Solution	1
32863	pantethine	1
106101	Oxymetazoline hydrochloride	3
1659157	Praluent	3
745013	pantethine 300 MG Oral Capsule	2
1000996	Oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray [Dristan 12-Hour Nasal Spray]	1
1116500	PramCort	2
93822	PrameGel	1
1869821	Oxymetazoline hydrochloride 10 MG/ML Topical Cream [Rhofade]	1
859042	Pramipexole dihydrochloride 0.25 MG Oral Tablet [Mirapex]	1
314200	pantoprazole 40 MG Delayed Release Oral Tablet	2
858625	Pramipexole dihydrochloride 0.75 MG Oral Tablet	2
308501	Bacitracin 0.5 UNT/MG / Neomycin 0.0035 MG/MG / Polymyxin B 5 UNT/MG Topical Ointment	23
885257	pantoprazole 40 MG Injection [Protonix]	1
139953	Pramlintide	10
861039	pramlintide acetate 0.6 MG/ML Injectable Solution	2
861041	pramlintide acetate 0.6 MG/ML Injectable Solution [Symlin]	1
62400	pantothenate	10
308512	Bacitracin 0.5 UNT/MG / Polymyxin B 10 UNT/MG Topical Ointment	11
219334	Pramosone	7
7892	Papain	6
283616	Bacitracin 400 UNT/ML / Neomycin 3.5 MG/ML / Polymyxin B 5000 UNT/ML Topical Cream	1
1491000	bacitracin zinc 0.5 UNT/MG Topical Ointment [Bacitraycin Plus]	1
545103	Papain 26.5 MG/ML / Urea 100 MG/ML Topical Spray	2
1494656	Baclofen 10 MG/ML Topical Cream	1
545106	Papain 26.5 MG/ML / Urea 100 MG/ML Topical Spray [Accuzyme]	1
213725	Baclofen 20 MG Oral Tablet [Lioresal]	1
346206	Bactrim DS	1
91925	Balnetar	1
7895	Papaverine	3
312216	Papaverine 150 MG Extended Release Oral Capsule	2
7814	Oxymorphone	31
18747	balsalazide	3
1312645	PAPAYA JUICE	2
153718	Balsalazide disodium	2
1427222	Parathyroid Hormone	1
885859	Balsalazide disodium 750 MG Oral Capsule [Colazal]	1
351154	paricalcitol 0.002 MG/ML Injectable Solution	1
215558	Banophen	4
577324	paricalcitol 0.004 MG Oral Capsule	2
82064	Oxymorphone Hydrochloride	16
1597373	paritaprevir	2
999640	Oxyquinoline Sulfate 0.00025 MG/MG / Sodium Dodecyl Sulfate 0.0001 MG/MG Vaginal Gel [Trimo San]	2
356886	Oxytrol	1
38	Parlodel	2
196102	basiliximab	2
1437960	Paroex	1
1091283	Oysco 500 with D	2
7934	Paromomycin	1
809556	Oysco D	1
34347	pramoxine	131
1294040	Pramoxine hydrochloride 0.01 MG/MG Rectal Ointment	2
314184	Paromomycin 250 MG Oral Capsule	1
1294026	Pramoxine hydrochloride 0.01 MG/MG Topical Gel	3
809575	Oystercal D	1
66912	Paromomycin Sulfate	1
1098240	Pramoxine hydrochloride 10 MG/ML / Zinc Oxide 50 MG/ML Rectal Cream [Tronolane Anesthetic]	1
213291	Paroxetine Hydrochloride 2 MG/ML Oral Suspension [Paxil]	1
56946	Paclitaxel	3
541660	Paroxetine mesylate 10 MG Oral Tablet [Pexeva]	1
1039541	Pramoxine hydrochloride 10 MG/ML Medicated Pad	2
219047	Pain Reliever PM	1
541664	Paroxetine mesylate 30 MG Oral Tablet [Pexeva]	1
541666	Paroxetine mesylate 40 MG Oral Tablet [Pexeva]	1
1601374	palbociclib	5
1716221	patiromer 25200 MG Powder for Oral Suspension	2
1601392	palbociclib 75 MG Oral Capsule	1
1246331	Pramoxine hydrochloride 10 MG/ML Rectal Spray	1
1716223	patiromer 25200 MG Powder for Oral Suspension [Veltassa]	1
1293841	Pramoxine hydrochloride 10 MG/ML Topical Lotion [Sarna Sensitive]	1
342940	Pau d'arco preparation	1
1294034	Pramoxine hydrochloride 10 MG/ML Topical Solution	1
314197	palivizumab 100 MG/ML Injectable Solution	4
359855	Pau d'arco preparation 1000 MG Oral Capsule	1
1294036	Pramoxine hydrochloride 10 MG/ML Topical Spray	1
219115	Pavabid Plateau	1
405269	Prascion Cleanser	1
54365	pamabrom	7
203144	Pravastatin Sodium	4
261604	Paxil CR	3
904483	Pravastatin Sodium 80 MG Oral Tablet [Pravachol]	1
1722690	Bayer Womens	1
867502	pazopanib 200 MG Oral Tablet	2
198140	Praziquantel 600 MG Oral Tablet	2
105443	Pamidronate Disodium	5
208975	Praziquantel 600 MG Oral Tablet [Biltricide]	1
219055	Pamine	2
208981	Prazosin 5 MG Oral Capsule [Minipress]	1
562379	prednisolone 1.2 MG/ML Ophthalmic Suspension	2
219056	Pamprin ES Multi-Symptom Relief Formula	1
7880	Pancreatin	5
284516	prednisolone 3 MG/ML Oral Solution [Orapred]	1
32987	pectin	6
251923	Pancreatin 1400 MG Oral Tablet	1
755702	prednisolone 3 MG/ML Oral Solution [Prelone]	1
824563	pectin 2 MG Oral Lozenge	1
1372686	Pancreaze	4
1011985	prednisolone acetate 0.002 MG/MG / Sulfacetamide Sodium 0.1 MG/MG Ophthalmic Ointment	2
219083	Pandel	1
1011987	prednisolone acetate 0.002 MG/MG / Sulfacetamide Sodium 0.1 MG/MG Ophthalmic Ointment [Blephamide]	1
796407	Pedia-Lax	6
219133	Pedialyte	2
1603363	panobinostat 15 MG Oral Capsule	1
219134	Pediamist	1
1376336	prednisolone acetate 10 MG/ML Ophthalmic Suspension	4
1603349	panobinostat lactate	2
219136	Pediapred	2
1548714	prednisolone acetate 10 MG/ML Ophthalmic Suspension [Omnipred]	1
219095	Panokase	1
1012015	prednisolone acetate 2 MG/ML / Sulfacetamide Sodium 100 MG/ML Ophthalmic Suspension	3
219098	Panretin	1
1236680	Pedipirox-4	1
283669	pantoprazole 40 MG Injection	2
763308	pantoprazole 40 MG Oral Granules [Protonix]	1
762829	pantoprazole 40 MG Oral Suspension	2
338036	pegfilgrastim	8
1441391	bazedoxifene / Estrogens, Conjugated (USP)	2
284192	peginterferon alfa-2b 0.05 MG Injection	2
604597	Papain 100 MG/ML / Urea 100 MG/ML Topical Spray [Accuzyme]	1
805007	peginterferon alfa-2b 0.05 MG Injection [Pegintron]	1
8640	Prednisone	27
198146	Prednisone 2.5 MG Oral Tablet	1
1303137	Prednisone 5 MG Delayed Release Oral Tablet [Rayos]	1
187832	pregabalin	21
483444	pregabalin 300 MG Oral Capsule	2
483448	pregabalin 50 MG Oral Capsule	2
284194	peginterferon alfa-2b 0.12 MG Injection	4
284146	Papain 830 UNT/MG / Urea 0.1 MG/MG Topical Ointment	4
483450	pregabalin 75 MG Oral Capsule	2
1099058	peginterferon alfa-2b 0.2 MG Injection	2
607038	pregabalin 75 MG Oral Capsule [Lyrica]	1
1099060	peginterferon alfa-2b 0.2 MG Injection [Sylatron]	1
359008	Papain 830 UNT/MG / Urea 0.1 MG/MG Topical Ointment [Accuzyme]	1
114052	Pregnenolone	1
1099052	peginterferon alfa-2b 0.3 MG Injection [Sylatron]	2
403808	pegvisomant 20 MG Injection	1
745643	Papain 830 UNT/MG / Urea 0.1 MG/MG Topical Ointment [AllanEnzyme]	1
202637	Pregnyl	1
1657746	pembrolizumab 50 MG Injection	1
219356	Prelone	1
68446	pemetrexed	1
207336	Papaverine 150 MG Extended Release Oral Capsule [Pavabid Plateau]	1
606683	Prenatal Rx 1	1
854914	Pemirolast potassium 1 MG/ML Ophthalmic Solution [Alamast]	1
82070	Penbutolol Sulfate	1
541803	Parcopa	2
1191187	Penbutolol Sulfate 20 MG Oral Tablet [Levatol]	1
34411	Preparation H	7
606859	paricalcitol 0.002 MG Oral Capsule [Zemplar]	1
1348	Beclomethasone Dipropionate	8
211343	penciclovir 10 MG/ML Topical Cream [Denavir]	1
200321	paricalcitol 0.005 MG/ML Injectable Solution	2
207368	Penicillamine 125 MG Oral Capsule [Cuprimine]	1
207349	Paroxetine Hydrochloride 20 MG Oral Tablet [Paxil]	1
1797910	Beclomethasone Dipropionate 0.042 MG/ACTUAT Metered Dose Nasal Spray	4
669325	Preparation H Cooling Gel	7
108238	Preparation H Suppositories	7
1738511	Paroxetine Hydrochloride 40 MG Oral Tablet	2
1430122	Paroxetine mesylate 7.5 MG Oral Capsule	2
1304095	Prepopik	1
795090	PATANASE	1
7982	penicillin G benzathine	3
1716209	patiromer 8400 MG Powder for Oral Suspension	2
1922894	Preservative-Free Timolol 5 MG/ML Ophthalmic Solution	2
714438	pazopanib	2
891817	PreserVision with Lutein	1
352915	Prevacid SoluTab	4
1088240	Pedia-Lax Chewable	6
219401	Prevident 5000 Plus	1
798236	Prevnar	1
901641	Prevnar 13	1
466553	penicillin G benzathine / penicillin G procaine	11
203345	Prilosec	5
1088246	Pedia-Lax Liquid	6
8687	Primaquine	1
1190429	Pedia-Lax Liquid Glycerin Suppositories	6
863538	Penicillin G Potassium 1000000 UNT/ML Injectable Solution	3
225646	Primaxin IM	2
995906	Penicillin G Potassium 1000000 UNT/ML Injectable Solution [Pfizerpen]	1
1008532	penicillin G procaine / Penicillin G Sodium	1
1494816	Pedia-Lax Probiotic	1
261605	Pedia-Pop Palsicles	1
198150	Primidone 50 MG Oral Tablet	2
702282	Pediacare Decongestant	1
203195	Penicillin V Potassium	4
702287	Pediacare Multi Symptom Cold	1
834059	Penicillin V Potassium 25 MG/ML Oral Solution [Veetids]	1
1041843	Pediaderm AF	1
203644	Prinivil	5
834040	Penicillin V Potassium 50 MG/ML Oral Solution	2
219138	Pediatric Cough and Cold	1
857968	Procainamide Hydrochloride 750 MG Extended Release Oral Tablet	1
834118	Penicillin V Potassium 500 MG Oral Tablet [Veetids]	1
8702	Procarbazine	2
967941	Pennsaid	2
245963	Prochlorperazine 1 MG/ML Oral Solution	2
54476	Pediazole	1
861597	Pentamidine Isethionate 50 MG/ML Inhalant Solution	1
856621	Prochlorperazine 10 MG Extended Release Oral Capsule [Compazine]	1
1859168	PEG-10 sorbitan laurate	1
8001	Pentazocine	5
203085	Pentobarbital Sodium	1
204319	Peganone	1
198365	Prochlorperazine 10 MG Oral Tablet	2
240573	Pentostatin 10 MG Injection	1
207476	Pentoxifylline 400 MG Extended Release Oral Tablet [Trental]	1
198159	Prochlorperazine 25 MG Rectal Suppository	3
380932	Pentoxil	1
312635	Prochlorperazine 5 MG Oral Tablet	2
120608	peginterferon alfa-2a	10
1356570	perampanel 4 MG Oral Tablet	2
1797921	Beclomethasone Dipropionate 0.08 MG/ACTUAT Metered Dose Nasal Spray [Qnasl]	1
219160	Percolone	1
8705	Prochlorperazine Edisylate Salt	3
404743	peginterferon alfa-2a 0.36 MG/ML Injectable Solution [Pegasys]	3
283753	Perflutren	2
759714	Procto-Kit	2
284195	peginterferon alfa-2b 0.15 MG Injection	3
543489	Procto-Pak	2
1099056	peginterferon alfa-2b 0.6 MG Injection [Sylatron]	1
352926	Proctosert HC	1
404457	pegvisomant 10 MG Injection [Somavert]	1
219427	Proctosol-HC	2
93741	Peri-Colace	2
224891	Peridex	1
1547545	pembrolizumab	2
1549627	Perigiene	1
854912	Pemirolast potassium 1 MG/ML Ophthalmic Solution	1
285086	Proctozone HC	2
219146	Pen-Vee K	1
314164	Procyclidine 5 MG Oral Tablet	1
854988	Perindopril Erbumine 4 MG Oral Tablet	2
1421468	Procysbi	1
198070	Penicillamine 250 MG Oral Capsule	2
827319	Prodrin	2
198071	Penicillamine 250 MG Oral Tablet	2
854925	Perindopril Erbumine 8 MG Oral Tablet	2
207370	Penicillamine 250 MG Oral Tablet [Depen]	1
623677	penicillin G benzathine 300000 UNT/ML / penicillin G procaine 300000 UNT/ML Injectable Suspension	4
219170	Periostat	2
763066	Permethrin 10 MG/ML Topical Cream [Nix Cream Rinse]	1
745477	penicillin G benzathine 900000 UNT/ML / penicillin G procaine 300000 UNT/ML Injectable Suspension	3
834082	Penicillin V Potassium 250 MG Oral Tablet [Veetids]	1
312320	Permethrin 10 MG/ML Topical Lotion	6
262135	Penlac Nail Lacquer	1
7994	Pentamidine	2
8004	Pentobarbital	1
207484	Permethrin 50 MG/ML Topical Cream [Acticin]	1
689733	PERNOX	1
8727	Progesterone	30
8011	Pentostatin	1
485542	Progesterone 100 MG Vaginal Suppository	2
725098	Progesterone 100 MG Vaginal Tablet [Endometrin]	1
8013	Pentoxifylline	4
1797926	Beclomethasone Dipropionate 0.084 MG/ACTUAT Metered Dose Nasal Spray	3
249790	Progesterone 200 MG Vaginal Suppository	2
8076	Perphenazine	12
647273	Progesterone 25 MG Vaginal Suppository	1
1797927	Beclomethasone Dipropionate 0.084 MG/ACTUAT Metered Dose Nasal Spray [Vancenase]	1
198076	Perphenazine 2 MG Oral Tablet	1
312644	Progesterone 50 MG/ML Injectable Solution	1
2382	Proguanil	4
312301	Pentoxifylline 400 MG Extended Release Oral Tablet	4
992438	Promethazine Hydrochloride 12.5 MG Oral Tablet	2
152211	Pepcid AC	2
198077	Perphenazine 4 MG Oral Tablet	2
992441	Promethazine Hydrochloride 12.5 MG Rectal Suppository	4
108942	Promethazine Hydrochloride 25 MG Oral Tablet [Phenergan Nightime]	1
219154	Pepcid RPD	1
151414	Beconase	2
992449	Promethazine Hydrochloride 25 MG Oral Tablet [Phenergan]	1
260068	Bee pollen 250 MG / Ginseng Preparation 250 MG Oral Capsule	1
54536	Pepto-bismol	4
992456	Promethazine Hydrochloride 25 MG Rectal Suppository [Phenadoz]	1
261459	Beelith	1
1356574	perampanel 6 MG Oral Tablet	2
1089066	PeriGuard	1
992457	Promethazine Hydrochloride 25 MG Rectal Suppository [Phenergan]	1
992475	Promethazine Hydrochloride 50 MG Oral Tablet	2
33219	Peruvian balsam	15
352932	Promethazine VC	1
604251	Promethazine VC with Codeine	2
72260	Perindopril Erbumine	3
854990	Perindopril Erbumine 4 MG Oral Tablet [Aceon]	1
854927	Perindopril Erbumine 8 MG Oral Tablet [Aceon]	1
1009077	Petrolatum / Zinc Oxide	4
207485	Permethrin 50 MG/ML Topical Cream [Elimite]	1
219174	Pernox Lotion	1
219178	Peroxyl	2
835547	Petrolatum 0.42 MG/MG Topical Ointment	5
198078	Perphenazine 8 MG Oral Tablet	1
1294386	Belladonna Alkaloids 0.125 MG / Caffeine 100 MG / Ergotamine Tartrate 1 MG / Pentobarbital 30 MG Oral Tablet	1
1298944	pertuzumab	1
1044967	Petrolatum 0.45 MG/MG Topical Ointment	3
1302176	Petrolatum 0.5 MG/MG / Zinc Oxide 0.1 MG/MG Paste [Soothe & Cool Skin Paste]	1
1423681	Petrolatum 0.324 MG/MG Topical Ointment	5
809353	Belladonna Alkaloids 0.389 MG / Phenobarbital 48.6 MG Extended Release Oral Tablet	5
8754	Propafenone	12
1046250	Petrolatum 0.703 MG/MG Topical Ointment	5
1433743	Petrolatum 0.74 MG/MG Topical Ointment	5
861430	Propafenone Hydrochloride 300 MG Oral Tablet	2
1302266	Petrolatum 0.75 MG/MG Topical Ointment	3
198165	Propantheline 15 MG Oral Tablet	1
1303161	Petrolatum 0.929 MG/MG Topical Ointment	3
1191026	Proparacaine hydrochloride 5 MG/ML Ophthalmic Solution [Alcaine]	1
1373224	Petrolatum 0.438 MG/MG Topical Ointment	5
219462	Propecia	1
55170	Propine	1
1440181	Petrolatum 0.93 MG/MG Topical Ointment	5
1373226	Petrolatum 0.44 MG/MG Topical Ointment	5
827748	propoxyphene napsylate 100 MG Oral Tablet	3
1044971	Petrolatum 0.45 MG/MG Topical Ointment [Gold Bond Concentrated Therapy Ointment]	1
1085651	Petrolatum 0.96 MG/MG Topical Ointment [Baza Clear]	1
312104	Belladonna Alkaloids 16.2 MG / Opium 30 MG Rectal Suppository	2
1442856	Petrolatum 0.85 MG/MG Topical Ointment	5
312107	Belladonna Alkaloids 16.2 MG / Opium 60 MG Rectal Suppository	1
1302906	Petrolatum 0.999 MG/MG Topical Ointment	5
1487209	Petrolatum 0.895 MG/MG Topical Ointment	5
210871	Petrolatum 1 MG/MG Topical Ointment [Vaseline]	1
8096	Pfizerpen	1
1148414	Petrolatum 0.999 MG/MG Topical Gel	4
204754	Petrolatum 1 MG/MG Topical Ointment	18
8787	Propranolol	49
541158	Phenadoz	2
856448	Propranolol Hydrochloride 10 MG Oral Tablet	2
539677	PHENAVENT	1
1008045	belladonna extract, USP / Phenobarbital	9
856450	Propranolol Hydrochloride 10 MG Oral Tablet [Inderal]	1
856519	Propranolol Hydrochloride 40 MG Oral Tablet	2
1094104	Phenazopyridine hydrochloride 200 MG Oral Tablet	4
856557	Propranolol Hydrochloride 60 MG Oral Tablet [Inderal]	1
308585	belladonna extract, USP 10.8 MG / Phenobarbital 16.2 MG Oral Tablet	6
856578	Propranolol Hydrochloride 80 MG Oral Tablet	2
8120	Phenazopyridine	20
856579	Propranolol Hydrochloride 80 MG Oral Tablet [Inderal]	1
315170	Phenazopyridine 100 MG Delayed Release Oral Tablet	3
1094126	Phenazopyridine hydrochloride 95 MG Oral Tablet	6
1041798	Propylene glycol 6 MG/ML Ophthalmic Solution	3
1094107	Phenazopyridine hydrochloride 100 MG Oral Tablet	3
1094109	Phenazopyridine hydrochloride 100 MG Oral Tablet [Pyridium]	1
1361536	propylhexedrine 250 MG/ACTUAT Nasal Inhalant	1
1094170	Phenazopyridine hydrochloride 95 MG Oral Tablet [Phenazo]	1
1094192	Phenazopyridine hydrochloride 95 MG Oral Tablet [Azo Urinary Pain Relief]	1
8794	Propylthiouracil	1
1094160	Phenazopyridine hydrochloride 97.2 MG Oral Tablet	1
262500	Prostigmin	1
8123	Phenelzine	2
8825	Protamine Sulfate (USP)	1
8859	Proteins	7
33272	phendimetrazine	2
562647	belladonna extract, USP 16.2 MG / Opium 30 MG Rectal Suppository	2
